,player_name,team,conf,GP,Min_per,ORtg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,year,pid,hometown,new school, ast/tov, rimmade, rimmade+rimmiss, midmade, midmade+midmiss, rimmade/(rimmade+rimmiss), midmade/(midmade+midmiss), dunksmade, dunksmiss+dunksmade, dunksmade/(dunksmade+dunksmiss), dporpag, stops, bpm, obpm, dbpm
543,Chris Lykes,Miami FL,ACC,2,5.3,120,27.7,47.7,56.93,0,16.3,38.5,11.2,10,11,0.909,3,11,0.273,2,4.1,50,Sr,7-May,0,3.638,2021,51481,"Mitchellville, MD",Arkansas,3.333333333,2,5,1,6,0.4,0.166666667,0,0,0,2.69725,0,8.7785,4.3697,4.4088
544,Everette Hammond,USC Upstate,BSth,22,76.6,90.3,27.2,38.9,45.47,2.3,10.1,17,14.9,77,96,0.802,60,168,0.357,0.5,2,35.6,Jr,3-Jun,12,1.18571,2021,66054,"Silver Spring, MD",UMass Lowell,1.104120747,27,82,33,86,0.329268293,0.38372093,0,0,0,1.62257,0,-3.96041,-1.4525,-2.5079
545,Shaun Doss,Arkansas Pine Bluff,SWAC,25,84.6,89.6,28.2,42.5,48.01,4.7,17.8,11.2,18.2,111,161,0.689,103,241,0.427,2.1,1.6,47.6,Jr,5-Jun,21,1.47676,2021,67602,"Marion, AR",SIU Edwardsville,0.460526316,38,69,65,172,0.550724638,0.377906977,4,4,1,1.17422,0,-3.97472,-0.652304,-3.32241
546,Keshawn Williams,Tulsa,Amer,17,19.9,63.3,24.8,18.1,33.39,0.7,7.4,16.9,28.9,22,24,0.917,7,37,0.189,0.7,3.2,51.1,Fr,3-Jun,4,-0.538126,2021,73117,"Chicago, IL",Northern Illinois,1.041640279,1,15,6,22,0.066666667,0.272727273,0,0,0,1.07963,0,-7.46154,-6.81482,-0.646727
547,Gerald Drumgoole Jr.,Pittsburgh,ACC,9,5.5,82.9,23.6,37.5,45.09,6.8,7.2,4,25.7,5,6,0.833,3,7,0.429,2.5,1.2,37.5,So,5-Jun,4,0.0325295,2021,70737,"Rochester, NY",Albany,0.199964003,3,6,0,1,0.5,0,0,0,0,0.453118,0,-5.75369,-3.55294,-2.20076
548,Brandon Battle,Alabama St.,SWAC,18,67.6,88.1,26.1,47.6,49.63,11.1,20.2,6.6,22.5,53,98,0.541,78,164,0.476,1,1.7,59.8,Sr,8-Jun,1,0.47233,2021,71495,"Warren, OH",Illinois Chicago,0.230779882,59,111,19,53,0.531531532,0.358490566,9,14,0.642857143,1.68372,0,-5.90061,-3.22951,-2.67111
549,Aundre Hyatt,LSU,SEC,24,32.8,119.1,13.2,50.6,53.18,9.5,11.2,4.7,9.8,14,19,0.737,28,50,0.56,2.1,1,22.4,So,6-Jun,15,1.5856,2021,67927,"Bronx, NY",Rutgers,1.222133333,19,33,9,17,0.575757576,0.529411765,2,2,1,1.37385,0,2.87505,3.10808,-0.233035
550,Clevon Brown,Vanderbilt,SEC,17,31.9,88.1,11.1,52.1,52.2,3.6,14.7,2.9,25.9,8,16,0.5,20,31,0.645,5.3,2,34,Sr,8-Jun,15,-0.304468,2021,49188,"San Antonio, TX",FIU,0.312473438,17,23,3,8,0.739130435,0.375,7,8,0.875,1.84408,0,-0.146944,-2.15272,2.00577
551,Kyle Arrington,Western Illinois,Sum,23,30.6,107.8,17.8,57.4,59.34,11.4,23.2,5.7,21.1,21,33,0.636,35,59,0.593,4.2,1.5,54.1,Jr,10-Jun,42,0.718343,2020,71369,"Council Bluffs, IA",Siena,0.45,28,44,7,15,0.636363636,0.466666667,4,4,1,0.753315,0,-3.77836,-3.1062,-0.672155
552,Eddie Scott,Penn,Ivy,24,41,113.1,13.2,60,61.41,4,15.4,8.9,17,18,27,0.667,27,33,0.818,0.2,1.2,33.8,Jr,6-Jun,13,1.0331,2020,51201,"Bowie, MD",Long Beach St.,1.157894737,26,28,1,5,0.928571429,0.2,11,11,1,1.61263,0,-0.690365,-0.890213,0.199849
553,Boogie Ellis,Memphis,Amer,28,58.4,103.6,20.6,50.8,53.01,1.4,8.5,12.8,15.6,44,67,0.657,44,105,0.419,1.1,2.5,28.3,So,3-Jun,5,1.82002,2021,70654,"San Diego, CA",USC,1.131604156,26,50,18,55,0.52,0.327272727,2,2,1,3.12383,0,3.75502,1.3444,2.41062
554,Alejandro Vasquez,St. Bonaventure,A10,21,33.6,92.1,20.7,37,43.1,2.5,6.4,9,13.6,24,31,0.774,10,46,0.217,0.4,2.2,33.7,So,3-Jun,10,0.489862,2021,71238,"Queens, NY",Tarleton St.,1.077059774,8,27,2,19,0.296296296,0.105263158,0,0,0,1.50685,0,-1.30954,-1.78909,0.47955
555,Tahirou Diabate,Portland,WCC,29,49.8,95.7,26.3,55.9,57.02,10.5,18,5.1,20.9,58,99,0.586,110,199,0.553,4.6,1.8,49,Jr,9-Jun,14,1.34914,2020,50875,"Bamako, Mali",San Diego St.,0.2097,82,135,28,64,0.607407407,0.4375,9,11,0.818181818,1.99787,0,-1.40212,-1.51172,0.1096
556,Amari Davis,Green Bay,Horz,25,86,101.2,26,45.2,50.09,2.1,10.6,11.6,9.8,90,112,0.804,136,295,0.461,1,2.3,29.7,So,3-Jun,1,2.41271,2021,70658,"Trotwood, OH",Missouri,1.236842105,65,118,71,177,0.550847458,0.401129944,5,5,1,1.99369,0,-2.16791,-0.300214,-1.86769
557,Darryl Morsell,Maryland,B10,29,71.9,96.4,20.2,51.1,52.43,2.7,13.3,19.3,20.7,35,59,0.593,92,165,0.558,2.4,1.8,27.1,Sr,5-Jun,11,1.95908,2021,51956,"Baltimore, MD",Marquette,1.393449073,59,81,33,84,0.728395062,0.392857143,11,11,1,3.37749,0,2.55087,0.454256,2.09661
558,Kellan Grady,Davidson,A10,21,87,111.1,24.3,55.3,56.93,1.5,15,14.8,12.4,46,68,0.676,76,134,0.567,0.9,1.4,24.6,Sr,5-Jun,31,4.33881,2021,51180,"Boston, MA",Kentucky,1.485699918,46,74,31,63,0.621621622,0.492063492,6,6,1,3.08348,0,3.63182,4.46019,-0.828376
559,Deivon Smith,Mississippi St.,SEC,33,55.5,87.9,18.4,38.8,41.09,2.1,15.7,23.7,24.1,24,39,0.615,46,124,0.371,1.4,2.3,20.3,Fr,1-Jun,5,0.38969,2021,72451,"Loganville, GA",Georgia Tech,1.71426046,31,57,15,67,0.543859649,0.223880597,3,5,0.6,2.56237,0,0.636918,-1.53787,2.17479
560,Kyler Edwards,Texas Tech,B12,29,77.3,116.2,16.4,53.4,57.26,1.8,16.9,16.8,15.3,56,71,0.789,35,89,0.393,1.9,2.1,31.8,Jr,4-Jun,11,3.2465,2021,65563,"Arlington, TX",Houston,2.105319393,20,42,15,47,0.476190476,0.319148936,2,3,0.666666667,4.12409,0,7.50512,4.2101,3.29502
561,Joe Petrakis,Kansas St.,B12,11,2.8,108.6,22.1,50,50.34,7.5,12.2,0,0,2,4,0.5,2,6,0.333,0,0,30.8,So,9-Jun,35,0.333562,2021,71285,"Wichita, KS",Western Carolina,0,2,2,0,4,1,0,0,0,0,0.255009,0,6.09469,7.61112,-1.51643
562,Brevin Galloway,College of Charleston,CAA,4,13.7,109.1,34.5,54.1,55.81,1.3,14.6,29.8,13.4,7,10,0.7,7,18,0.389,2.6,3.9,20.4,Sr,2-Jun,55,3.6294,2021,46357,"Anderson, SC",Boston College,1.571428571,6,14,1,4,0.428571429,0.25,0,0,0,2.2348,0,9.68408,8.90205,0.782029
563,Jimmy Nichols Jr.,Providence,BE,16,25.4,109.9,17.5,60.7,63.27,5.4,10.6,8.5,21.4,12,14,0.857,29,48,0.604,3.1,2.2,20,Jr,8-Jun,5,1.47346,2021,66038,"Conway, SC",VCU,0.647058824,14,19,15,29,0.736842105,0.517241379,3,3,1,1.78997,0,2.95758,0.475167,2.48241
564,Jaron Williams,Tennessee Martin,OVC,23,66.8,94.8,20.4,54.4,56.42,2.8,11.6,11.7,24.9,30,42,0.714,62,114,0.544,1.2,1.6,23,Jr,6-Jun,4,0.735088,2021,73023,"Rock Hill, SC",Robert Morris,0.618187372,34,49,28,65,0.693877551,0.430769231,2,2,1,1.0142,0,-3.34266,-0.891626,-2.45104
565,Tyree Pickron,Quinnipiac,MAAC,13,15.3,58.6,16.1,27.9,27.6,1.6,13.6,4.4,10.1,0,1,0,3,16,0.188,1.5,1.6,2.3,Jr,3-Jun,10,-1.16517,2021,66499,"Philadelphia, PA",LIU Brooklyn,0.750081248,2,10,1,6,0.2,0.166666667,0,0,0,1.07762,0,-7.86104,-7.47771,-0.383329
566,Shawn Williams,Nicholls St.,Slnd,7,9.2,88.8,16,36.2,39.84,2.4,7.2,3.6,7.6,4,5,0.8,3,12,0.25,0,0,17.2,Sr,1-Jun,55,0.0330438,2021,46507,"Little Rock, AR",Arkansas Pine Bluff,1,1,2,2,10,0.5,0.2,0,0,0,0.868188,0,-5.77595,-2.06352,-3.71243
567,Tyon Grant-Foster,Kansas,B12,21,14,82.4,25.5,41.1,43.07,8.8,20.1,3.7,19.4,11,21,0.524,21,40,0.525,5.4,2.1,33.9,Jr,7-Jun,1,0.197345,2021,72539,"Kansas City, KS",DePaul,0.266647111,17,24,4,16,0.708333333,0.25,3,3,1,1.04938,0,-0.995609,-2.35679,1.36118
568,Quadry Adams,Wake Forest,ACC,9,8.5,102.9,17.3,50,50.51,8,5.3,12.2,14.3,4,8,0.5,8,16,0.5,0,3.3,50,Fr,3-Jun,13,0.401007,2021,73883,"Piscataway, NJ",St. Bonaventure,1.333333333,3,9,5,7,0.333333333,0.714285714,2,2,1,0.699471,0,-2.98671,-3.63405,0.647348
569,Koby Jeffries,UAB,CUSA,9,3,73.8,11.3,25,33.9,0,14.7,10,16.2,2,4,0.5,1,1,1,0,1.8,100,Fr,3-Jun,4,-0.288794,2021,73351,"Olive Branch, MS",Tennessee Martin,3,1,1,0,0,1,0,0,0,0,0.366432,0,-8.35561,-8.52132,0.16571
570,Tanner Groves,Eastern Washington,BSky,23,67.7,117.7,27.3,61.1,64.55,5.9,25.9,11,14.2,82,104,0.788,127,202,0.629,3.8,0.5,39.7,Jr,9-Jun,35,3.9086,2021,65456,"Spokane, WA",Oklahoma,0.711093333,102,153,25,49,0.666666667,0.510204082,9,11,0.818181818,2.7984,0,5.65705,4.7144,0.942649
571,Rasir Bolton,Iowa St.,B12,21,72.3,100.5,26.7,50.2,55.36,1.5,15.3,26.4,20.9,70,83,0.843,95,185,0.514,0.4,2.2,32.5,Jr,3-Jun,45,3.43297,2021,65867,"Petersburg, VA",Gonzaga,1.205892344,60,87,35,98,0.689655172,0.357142857,7,10,0.7,3.05072,0,2.79519,2.31722,0.477961
572,Reginald Gee,Austin Peay,OVC,20,44.7,100.9,19.2,44.6,50.41,2.5,12.6,5,16.1,42,54,0.778,34,77,0.442,0.8,1.3,38.6,Sr,3-Jun,12,0.988278,2021,49044,"Houston, TX",Louisiana Monroe,0.482779548,16,33,18,44,0.484848485,0.409090909,0,0,0,1.36765,0,-2.02967,-0.434757,-1.59491
573,Dom London,Florida Gulf Coast,ASun,14,28.3,95,20.8,41.1,44.47,2.9,9.4,7.8,8.9,10,12,0.833,15,28,0.536,0.6,2.2,16.4,Jr,1-Jun,23,0.345462,2021,73554,"Christiana, PA",Maryland Eastern Shore,1.285714286,7,12,8,16,0.583333333,0.5,0,0,0,0.980434,0,-3.12631,-1.9048,-1.22151
574,Dontarius James,Jacksonville,ASun,20,69.3,99.3,29.7,52.9,57.47,3.4,13.5,9.2,20.5,70,84,0.833,68,127,0.535,2.3,1.8,32.1,Jr,8-Jun,0,2.31248,2021,66607,"Kershaw, SC",Howard,0.352120968,24,45,44,82,0.533333333,0.536585366,1,1,1,2.4643,0,0.423304,1.57754,-1.15424
575,Kur Kuath,Oklahoma,B12,27,42.5,110.5,16,53.4,53.78,9.7,15,7.3,13.2,11,20,0.55,59,109,0.541,9.2,1.1,17.2,Sr,10-Jun,52,1.45837,2021,66460,"Biemnon, South Sudan",Marquette,1.058926302,47,62,14,49,0.758064516,0.285714286,29,30,0.966666667,2.01779,0,3.53587,1.11614,2.41973
576,Qudus Wahab,Georgetown,BE,26,69,109.8,21.3,59.1,61.41,10.4,21.1,1.6,18.9,76,113,0.673,127,215,0.591,6.1,0.8,52.6,So,11-Jun,34,3.14392,2021,72111,"Lagos, Nigeria",Maryland,0.098037216,79,114,48,101,0.692982456,0.475247525,29,33,0.878787879,3.38578,0,4.04953,2.18214,1.86739
577,Emmitt Matthews Jr.,West Virginia,B12,29,63.9,101.9,16.6,44.4,49.25,6.7,10.4,7.5,17.3,49,64,0.766,65,147,0.442,1.8,1.3,32.5,Jr,7-Jun,11,1.61711,2021,66226,"Tacoma, WA",Washington,0.8158437,50,85,15,62,0.588235294,0.241935484,21,22,0.954545455,2.54053,0,1.77031,1.33296,0.437353
578,Trent Hudgens Jr.,Santa Clara,WCC,7,5.8,62.6,22.3,42.9,45.69,2.5,2.5,20.4,45.5,3,6,0.5,0,4,0,2.3,0,85.7,Fr,2-Jun,2,-0.408079,2021,73032,"Phoenix, AZ",Northern Colorado,0.666666667,0,3,0,1,0,0,0,0,0,0.512848,0,-11.4223,-8.0956,-3.32669
579,Lamar Norman Jr.,Duquesne,A10,4,13.1,84.9,14.1,32.7,36.46,2.3,4.8,5.9,8.8,3,3,1,1,5,0.2,0,1.9,11.5,Jr,3-Jun,4,-0.74519,2021,66334,"Grand Rapids, MI",Western Michigan,1.5,1,4,0,1,0.25,0,0,0,0,1.726,0,-4.34127,-2.66632,-1.67494
580,Casey Morsell,Virginia,ACC,23,34.2,90,20.3,44.3,45.4,2.4,9,8.1,12.3,7,11,0.636,32,68,0.471,2.1,1.5,10.4,So,3-Jun,13,0.433136,2021,71882,"Fort Washington, MD",North Carolina St.,1.076963907,16,32,16,36,0.5,0.444444444,3,3,1,1.62279,0,-2.12103,-2.27636,0.15533
581,Imajae Dodd,UNC Wilmington,CAA,13,17.5,103.7,12.7,50,48.32,9.1,12.1,5,11.9,3,8,0.375,10,20,0.5,8.8,0,40,So,6-Jun,24,0.151291,2021,71601,"Snow Hill, NC",Charleston Southern,1,9,18,1,2,0.5,0.5,3,3,1,0.536811,0,-3.27903,-3.54638,0.267352
582,Greg Lee,Western Michigan,MAC,20,68.3,99.5,28.5,52.7,54.21,6.7,23.7,22.8,18.9,31,47,0.66,104,187,0.556,0.8,0.5,21.1,Sr,9-Jun,23,2.18902,2021,45254,"Rockford, IL",Penn St.,0.943418654,46,62,58,125,0.741935484,0.464,5,5,1,2.2612,0,1.61032,1.92197,-0.311651
583,Foster Loyer,Michigan St.,B10,19,28.1,110.2,15.1,41.9,49.45,1.4,9.2,25,14.6,22,25,0.88,3,16,0.188,0.3,0.7,36.8,Jr,Jun-00,3,1.24173,2021,65814,"Clarkston, MI",Davidson,3.666561115,1,5,2,11,0.2,0.181818182,0,0,0,1.53631,0,-0.0910663,-0.366597,0.275531
584,Miller Kopp,Northwestern,B10,23,78.7,94,19.1,45.9,50.5,1.9,9.2,7.4,14,48,58,0.828,53,120,0.442,0.3,1.9,26.7,Jr,7-Jun,10,1.43163,2021,66210,"Houston, TX",Indiana,0.771446204,20,31,33,89,0.64516129,0.370786517,2,2,1,3.31528,0,0.809378,-0.138538,0.947916
585,Tre Edwards,Akron,MAC,4,0.8,174,21,83.3,86.33,15.9,15.2,0,0,1,1,1,1,1,1,0,0,33.3,Fr,6-Jun,0,0.510585,2021,70523,"Hamilton, ON",UMBC,0,1,1,0,0,1,0,0,0,0,0.122007,0,20.7906,18.3888,2.40183
586,Ryan Burkhardt,North Florida,ASun,18,51.4,104.5,11.3,55.7,56.5,1.7,8.3,3,15.6,4,5,0.8,2,5,0.4,0.4,1,5.7,Sr,4-Jun,12,0.385721,2021,51508,"St. Augustine, FL",Southeastern Louisiana,0.5,1,4,1,1,0.25,1,0,0,0,0.790338,0,-2.31988,-0.0741546,-2.24573
587,Colby Rogers,Cal Poly,BW,19,65.4,84.7,25.4,42,45.76,2.1,11.1,18,18.1,36,43,0.837,51,136,0.375,0.5,1.8,18.5,So,5-Jun,3,0.554306,2021,70246,"Convington, GA",Siena,0.893600679,20,37,31,99,0.540540541,0.313131313,0,0,0,2.14353,0,-3.70519,-1.88165,-1.82354
588,Alanzo Frink,South Carolina,SEC,3,6.7,74.7,12.3,44.4,45.87,5.3,17.1,0,30.9,2,4,0.5,4,7,0.571,2,0,44.4,Jr,8-Jun,20,-1.03384,2021,65982,"Jersey City, NJ",East Carolina,0,3,4,1,3,0.75,0.333333333,0,0,0,1.64158,0,-3.92615,-3.22129,-0.704859
589,Chandler Lawson,Oregon,P12,28,45.3,103.3,14.4,53.1,53,6.1,14,7.3,17.8,18,36,0.5,46,87,0.529,2.8,1.6,36.7,So,8-Jun,13,0.91671,2021,71682,"Memphis, TN",Memphis,1,33,50,13,37,0.66,0.351351351,8,8,1,1.97842,0,1.45646,-0.0820132,1.53848
590,Jahlil Jenkins,Fairleigh Dickinson,NEC,24,92.1,101.2,24.2,47.2,52.18,1,6.8,16.6,17.8,80,93,0.86,88,213,0.413,0,2.3,27.2,Sr,Jun-00,3,2.29111,2021,51091,"Ranson, WV",Stony Brook,1.10146087,39,97,49,116,0.402061856,0.422413793,0,0,0,1.47033,0,-3.09648,0.240937,-3.33742
591,Kobe Elvis,DePaul,BE,19,49.9,85.3,17.7,49,49.11,1.7,6.7,18.1,30.2,4,8,0.5,28,66,0.424,0.6,2.1,8.2,Fr,2-Jun,3,0.131375,2021,72862,"Brampton, ON",Dayton,1,13,27,15,39,0.481481481,0.384615385,0,0,0,1.98191,0,-1.03942,-1.83615,0.79673
592,Henry Coleman III,Duke,ACC,19,9.8,99.2,15.7,50,46.93,15.7,16.3,5.2,19.4,1,5,0.2,10,19,0.526,6.6,1.8,25,Fr,7-Jun,34,0.206135,2021,73233,"Richmond, VA",Texas A&M,0.599924012,10,18,0,1,0.555555556,0,2,3,0.666666667,0.548544,0,0.450573,0.543944,-0.0933712
593,Yvan Ouedraogo,Nebraska,B10,21,29.7,87.7,15.2,41,39.05,12.3,11.4,4.9,12.8,11,36,0.306,25,61,0.41,4.2,1.8,59,So,9-Jun,24,0.0545692,2021,71226,"Bordeaux, France",Grand Canyon,0.74995417,20,42,5,19,0.476190476,0.263157895,6,6,1,1.66152,0,-0.794495,-1.88802,1.09353
594,Jarron Coleman,Ball St.,MAC,13,37.7,106.7,26.2,59.6,61.98,4.8,15.8,24.8,24.8,25,32,0.781,31,57,0.544,1.8,1.4,24.6,So,5-Jun,11,2.59055,2021,65944,"Indianapolis, IN",Missouri,1.024414991,26,40,8,20,0.65,0.4,2,2,1,2.5919,0,5.19445,4.96042,0.234035
595,Jordyn Adams,Austin Peay,OVC,19,55,88.3,21.7,40.4,44.54,1.9,10,14.4,23.6,30,33,0.909,37,106,0.349,0.6,2.2,17.2,So,3-Jun,5,0.235359,2021,71402,"Silsbee, TX",Lamar,0.862745098,14,27,23,79,0.518518519,0.291139241,0,0,0,1.90303,0,-4.3518,-2.55822,-1.79358
596,Justin Whatley,North Carolina Central,MEAC,9,42.5,99.9,15.2,51.1,54.21,5.6,15.6,12.3,22.1,10,14,0.714,11,26,0.423,2.5,1.6,31.1,Jr,8-Jun,13,0.507226,2021,51118,"Chesapeake, VA",North Carolina A&T,1,9,17,2,9,0.529411765,0.222222222,1,1,1,1.07323,0,-3.4386,-2.23801,-1.20059
597,Simon Wright,Elon,CAA,18,53.8,104.7,14.6,57.3,57.18,6.8,9.7,7.3,20.4,9,17,0.529,16,28,0.571,0,1.6,22.7,Sr,7-Jun,33,0.665399,2021,50500,"Minneapolis, MN",Maryland,0.699980999,9,19,7,9,0.473684211,0.777777778,0,0,0,1.78985,0,-1.71731,-1.73278,0.01547
598,Cam Bacote,Indiana St.,MVC,17,20.1,111.4,12.3,60.8,60.61,1.3,7.1,11.9,17.9,1,2,0.5,9,19,0.474,0,0.6,5.4,Jr,3-Jun,0,0.547216,2021,51897,"Hampton, VA",Western Carolina,1.571393881,6,9,3,10,0.666666667,0.3,0,0,0,0.879143,0,-0.859117,-0.100617,-0.7585
599,Jaylen Fornes,Nicholls St.,Slnd,20,44.3,105.1,19.6,50.7,53.19,3.9,11.7,6.5,12.8,31,47,0.66,39,84,0.464,0.2,1.5,32.4,Sr,3-Jun,1,1.14759,2021,46155,"Pamlico County, NC",UNC Wilmington,0.849958001,25,51,14,33,0.490196078,0.424242424,2,2,1,1.41474,0,-1.61511,0.213669,-1.82878
600,Joe Reece,Old Dominion,CUSA,21,59.9,94.3,19.2,48.9,50.24,7.4,15.6,7.4,19.6,28,51,0.549,52,98,0.531,2.6,1.3,37.2,Jr,8-Jun,15,0.76793,2021,66364,"St. Louis, MO",Bowling Green,0.657175184,36,55,16,43,0.654545455,0.372093023,6,7,0.857142857,2.17316,0,-1.39292,-1.00699,-0.385932
601,Adham Eleeda,Northern Kentucky,Horz,20,37,114.5,12.8,52.2,53.55,3.7,11.6,4.3,12.6,5,5,1,1,4,0.25,0,0.6,5.5,Sr,5-Jun,1,0.899301,2021,71221,"Toronto, ON",Bryant,0.9,0,0,1,4,0,0.25,0,0,0,1.06489,0,-2.88457,-0.500105,-2.38446
602,Michael Steadman,Montana,BSky,16,39,85.3,23.9,52.2,54.48,4.2,23.2,2.7,25.9,23,34,0.676,59,114,0.518,3.4,0.7,29.3,Sr,10-Jun,31,0.184009,2021,67693,"Union City, CA",Massachusetts,0.116295511,29,48,30,66,0.604166667,0.454545455,1,1,1,2.26012,0,-4.35891,-4.87013,0.511221
603,Jaylen Minnett,IUPUI,Horz,16,70.6,96.6,27.6,47.2,51.42,0.9,7,20,17.3,44,50,0.88,48,107,0.449,0.4,1.9,21.6,Sr,1-Jun,0,1.82473,2021,52089,"Terre Haute, IN",Missouri St.,1.045454545,14,32,34,75,0.4375,0.453333333,0,0,0,2.12296,0,-1.47717,0.682688,-2.15986
604,Greg Williams Jr.,St. John's,BE,24,54.3,110.8,17.6,54.4,58.42,1.1,8.6,14.3,16,54,74,0.73,48,102,0.471,2.5,2.9,46.3,Jr,3-Jun,4,2.28663,2021,65506,"Lafayette, LA",Louisiana Lafayette,1.612835798,33,58,15,44,0.568965517,0.340909091,4,6,0.666666667,2.46962,0,4.03088,2.25406,1.77681
605,Brandton Chatfield,Washington St.,P12,7,2.1,95.1,16,66.7,66.67,4.9,14.8,0,31.5,0,0,0,4,6,0.667,0,0,0,Fr,10-Jun,33,0.0493301,2021,70611,"Orofino, ID",Seattle,0,3,5,1,1,0.6,1,1,1,1,0.33312,0,-4.4841,-5.74126,1.25716
606,Sadaidriene Hall,East Tennessee St.,SC,4,1,56.3,33.4,20,20,13.1,0,22.4,19.8,0,0,0,1,5,0.2,0,0,0,Fr,5-Jun,21,-0.179306,2021,74212,"Suplhur Springs, TX",Stephen F. Austin,1,0,1,0,2,0,0,0,0,0,0.131593,0,-24.5544,-12.805,-11.7494
607,Robby Robinson,Nevada,MWC,23,28.8,73.1,9.7,25,29.33,8.2,21.8,4.7,26.4,5,8,0.625,8,31,0.258,1.3,1.4,25,Jr,8-Jun,1,-0.96226,2021,70411,"San Diego, CA",New Orleans,0.53328,7,18,1,13,0.388888889,0.076923077,0,0,0,1.34086,0,-3.03483,-4.07653,1.0417
608,Trenton Massner,Northwestern St.,Slnd,27,66.7,105.9,22.9,55.3,56.8,3.6,14.8,18.7,17.2,49,75,0.653,103,188,0.548,1.5,2.5,27.2,Jr,2-Jun,30,2.0658,2021,70405,"Wapello, IA",Western Illinois,1.218213058,70,121,32,66,0.578512397,0.484848485,10,11,0.909090909,1.74562,0,2.00419,2.64755,-0.643353
609,Takal Molson,Seton Hall,BE,27,48,86.3,19.2,38.5,44.42,5.4,11.9,8.4,20.9,40,57,0.702,40,95,0.421,0.6,1.6,42.2,Jr,5-Jun,15,0.324295,2021,51573,"Buffalo, NY",James Madison,0.638940974,31,67,9,28,0.462686567,0.321428571,0,0,0,1.94845,0,-2.38453,-2.49639,0.111857
610,KJ Buffen,Mississippi,SEC,26,52.6,107.3,20.7,51.9,55.72,9.2,14.3,13.1,19.3,54,79,0.684,72,141,0.511,3.2,2.3,49.7,Jr,7-Jun,5,2.05546,2021,66011,"Gainesville, GA",UAB,0.949951251,50,69,22,72,0.724637681,0.305555556,7,8,0.875,2.9413,0,4.21379,1.5362,2.67759
611,Thomas Kithier,Michigan St.,B10,26,25,125.9,12,65,67.14,13.3,12.3,12.2,20.6,10,13,0.769,26,40,0.65,1.5,0.8,32.5,Jr,8-Jun,15,1.21263,2021,65496,"Macomb, MI",Valparaiso,1.500108342,26,35,0,5,0.742857143,0,1,1,1,1.12662,0,0.59974,-1.26778,1.86752
612,Tahlik Chavez,Iona,MAAC,16,20.7,93.9,21.7,33.3,41.4,3.2,11.3,16.4,14.1,15,16,0.938,3,12,0.25,0.8,2.3,29.6,So,1-Jun,5,0.267732,2021,72446,"Arlington, TX",Charleston Southern,1.625,1,3,2,9,0.333333333,0.222222222,0,0,0,0.846793,0,-3.14867,-1.84289,-1.30577
613,Noah Farrakhan,East Carolina,Amer,11,14.5,80.6,19.6,46.6,48.54,1,11.3,18.7,28.3,3,4,0.75,9,19,0.474,0,1.1,13.8,Fr,2-Jun,3,-0.129898,2021,72469,"Newark, NJ",Eastern Michigan,1.200048002,0,2,9,17,0,0.529411765,0,0,0,0.851839,0,-4.62757,-4.00602,-0.62155
614,Jaden Seymour,Wichita St.,Amer,4,1.6,79.7,25.9,40,42.02,8.1,0,0,17.4,1,2,0.5,2,4,0.5,0,0,40,Fr,9-Jun,22,0.0412403,2021,73568,"Charlotte, NC",East Tennessee St.,0,1,1,1,3,1,0.333333333,0,0,0,0.182583,0,-14.2057,-10.3718,-3.83387
615,Rastislav Sipkovsky,Hartford,AE,8,1,0,0,0,0,0,22.6,0,0,0,0,0,0,0,0,0,0,0,Fr,6-Jun,14,-0.400776,2021,72797,"Sered, Slovakia",Central Michigan,0,NA,NA,NA,NA,0,0,NA,NA,0,0.117319,0,-7.07913,-7.90324,0.824108
616,Izaiah Brockington,Penn St.,B10,25,73.6,102.7,22.6,45.2,50.65,3.8,16.3,12.2,14.5,69,82,0.841,105,229,0.459,0.9,1.9,30.1,Jr,4-Jun,12,3.02665,2021,50379,"Philadelphia, PA",Iowa St.,1.023809524,55,102,50,127,0.539215686,0.393700787,7,8,0.875,3.11216,0,2.52125,1.7943,0.726947
617,Quinn Slazinski,Louisville,ACC,20,52.3,113.6,15.1,49.4,55.2,5.2,13.6,5,11.5,35,47,0.745,28,43,0.651,0.3,1.4,52.2,So,8-Jun,11,1.82733,2021,70440,"Houston, TX",Iona,0.916666667,17,24,11,19,0.708333333,0.578947368,0,0,0,2.36593,0,3.40383,1.57939,1.82444
618,Ashton Miller,Duquesne,A10,23,17.4,61.4,12.7,23.3,28.14,1.7,5.9,2.4,15.5,7,10,0.7,6,17,0.353,0.5,1.4,22.2,Fr,5-Jun,14,-0.976086,2020,71535,"Scotch Plains, NJ",Wagner,0.428524482,5,10,1,7,0.5,0.142857143,0,0,0,0.835704,0,-9.17369,-8.5693,-0.604385
619,Matt Faw,Holy Cross,Pat,16,64.3,104.8,22.4,51.9,53.28,6.8,17.8,6,12.3,20,31,0.645,56,107,0.523,7.2,2.1,19.7,Sr,9-Jun,15,1.82046,2021,50943,"King of Prussia, PA",NJIT,0.6,33,69,23,38,0.47826087,0.605263158,2,2,1,2.10786,0,0.798152,0.49485,0.303302
