,Player,School,Conference,GP,Min%,ORTG,USG,EFG,OR%,DR%,AST%,TOV%,BLK%,STL%,FTR,Year,Height,DBPM
175,Alex Barcello,BYU,WCC,33,80.8,118.2,23.8,54.9,1.1,11.6,19.6,13.8,0,1.6,32.7,Sr,2-Jun,1.17394
176,Maxwell Evans,TCU,B12,4,5.5,79.2,19.1,32.5,3.1,9,25.7,28.6,1.4,2.3,15,Sr,2-Jun,1.05327
177,Grant Anticevich,California,P12,32,78.1,90.3,20,44.1,4.2,21.2,6.8,14.4,1.1,0.6,8.2,Sr,9-Jun,0.109067
178,Austin McCullough,Campbell,BSth,26,65,105.1,13.9,53.6,5.1,13.3,3.5,12,0.4,1.5,25.5,Sr,5-Jun,-1.10057
179,Justice Sueing,Ohio St.,B10,2,2.4,83,25.3,38.5,4.2,21.7,0,15.8,0,2,15.4,Sr,7-Jun,-4.07611
180,Luke Nathan,Rutgers,B10,4,0.8,83.9,24.2,33.3,11.8,11.7,37.4,25.3,11.9,0,0,Sr,11-Jun,5.11832
181,Brad Davison,Wisconsin,B10,33,86.3,114.8,19.8,49.2,1.2,12.5,12.2,7.4,0,1.5,34.5,Sr,4-Jun,1.71398
182,Kobe King,Valparaiso,MVC,22,57.9,100.7,24.6,49,5.7,12.5,8.4,12.1,1.6,2,34.1,Sr,4-Jun,-1.60529
183,Taj Benning,Fairfield,MAAC,32,83.9,103.8,19.4,43.8,2.3,12.9,13.4,12.3,1.1,1,32.8,Sr,4-Jun,-0.67479
184,Parker Stewart,Indiana,B10,34,58.7,102,13,51.6,0.7,9,7.2,13.1,0.3,1,15,Jr,5-Jun,1.27071
185,Marcus Carr,Texas,B12,34,76.6,103.7,22.2,46.6,1,6.7,22.8,17,0.3,1.9,33.2,Sr,2-Jun,0.963342
186,Terrell Brown,San Diego,WCC,24,47,100.5,21.3,49.7,11.2,24.6,4.1,15.3,10.3,1,16.9,Sr,10-Jun,2.75634
187,Jordan Davis,Jacksonville,ASun,27,74.7,92.9,19.5,41.6,2.6,9.1,12.6,17.9,1.1,2.4,26,Sr,3-Jun,0.758532
188,Vance Jackson,East Carolina,Amer,30,77.2,99.6,21.6,51.2,4.7,17.2,9.1,15.2,0.5,1,21.7,Sr,9-Jun,-1.37021
189,Luka Vasic,Charlotte,CUSA,30,23.5,82.4,13.1,35.9,3.5,9.7,10,22.1,0.8,1,32.6,Sr,8-Jun,-1.96251
190,Donovan Sims,Middle Tennessee,CUSA,35,70.4,105.4,23.3,47.3,2.9,16.1,20,16.6,0.2,2.3,25.6,Sr,1-Jun,0.396605
191,Kevin McAdoo,Detroit,Horz,29,62.9,105.2,17.5,51,1.8,7.6,12.5,15.9,0,1,15.8,Sr,2-Jun,-2.82504
192,Jalen Gibbs,Jacksonville St.,ASun,30,75.8,108.7,18.1,53.4,2,12.4,9.2,15.6,0.1,1.8,30.6,Sr,3-Jun,-0.337726
193,Tydus Verhoeven,UTEP,CUSA,29,57.8,97.1,16.7,50.3,6.8,14.2,8.9,21.5,4.3,1.8,30.6,Jr,9-Jun,1.25374
194,Nicholas Kratholm,Niagara,MAAC,14,5.3,52.5,13.3,50,2,15.8,0,37.3,0,3,50,Sr,9-Jun,0.265972
195,Eric Williams Jr.,Oregon,P12,32,62.6,96,18.2,44.3,4,15.3,8,15,0.5,2.3,19.9,Sr,7-Jun,0.864359
196,Bryan Knapp,George Washington,A10,11,4.3,86.9,11.3,45.8,0,12.9,0,9.8,2,1.1,0,Sr,1-Jun,-1.81719
197,Terrance McBride,Rice,CUSA,31,51,91.3,14,44.7,1.3,7.1,17.2,24.3,0.6,2.1,23.9,Sr,2-Jun,-0.816047
198,Riley Voss,Wright St.,Horz,8,3.6,78.8,15.5,42.3,2.4,14,6.6,22.2,2,0,7.7,Sr,6-Jun,-3.00049
199,Chris Knight,Loyola Chicago,MVC,32,43.3,115.9,21,62.6,10,18,9.2,17,6.9,1.7,22.8,Sr,7-Jun,3.45584
200,Aaryn Rai,Dartmouth,Ivy,24,77.8,97.1,24.5,46.3,6.4,20.9,13.8,16.2,2.1,2.1,19.1,Sr,6-Jun,0.35596
201,Scott Blakney,Montana,BSky,22,18.7,101.8,15.6,65.8,7.5,12.5,1,26.2,1.5,0.5,47.4,Sr,8-Jun,-2.08838
202,Admir Besovic,Little Rock,SB,20,22.2,78.7,15.3,37.8,11.3,10.4,7.3,29.7,2.7,0.3,24.3,Sr,Jul-00,-2.61727
203,Eli Brooks,Michigan,B10,34,90,115.1,17.8,52.4,1.9,10.3,15,13.4,0.3,1.9,23.3,Sr,1-Jun,1.78346
204,Darius McNeill,UTSA,CUSA,26,55.8,88.1,16.7,40.9,2.2,8.9,14.4,19.8,0.4,2.5,21.3,Sr,3-Jun,0.204885
205,Bryan Trimble Jr.,Akron,MAC,21,47.2,103.2,18.6,49.5,0.2,8.7,5.4,8.9,0,1.8,10.1,Jr,2-Jun,-0.67049
206,Jamaree Bouyea,San Francisco,WCC,33,91.3,112.6,23.3,54,1.7,13.8,21.3,15.2,2.4,2.9,21.4,Sr,2-Jun,3.05727
207,Marco Anthony,Utah,P12,28,65.8,101.2,20,43.8,9.8,16.6,13.9,15.5,1.8,1.3,39.3,Sr,5-Jun,-0.214441
208,Izaiah Brockington,Iowa St.,B12,35,85.7,101.7,26,48.1,5.7,19,11.1,13.4,0.9,2.3,27.4,Sr,4-Jun,2.03293
209,Austin Williams,Hartford,AE,27,68.9,100,29.3,53.7,2.8,15.9,23.8,20.5,1.4,2.3,42.6,Sr,4-Jun,-1.32594
210,Alex O'Connell,Creighton,BE,35,80.5,101.9,19.3,51,1.5,15.3,12.7,17.6,0.3,1.5,18.8,Sr,6-Jun,1.97286
211,Jalen Ray,Hofstra,CAA,28,75.4,110,18.9,52.7,1.8,10.5,9.3,10.3,0.7,1.6,20,Sr,2-Jun,-1.28561
212,Evan Gilyard II,UMKC,Sum,27,80.7,108.9,29.5,53.3,1.7,4.5,22.7,15,0.1,1.7,35.6,Sr,10-May,-1.94628
213,John Jones,Texas Southern,SWAC,32,34.5,99.9,21.7,46.2,1.5,5.4,7.9,15.4,0,1.2,20.2,Sr,Jun-00,-1.72327
214,Daeqwon Plowden,Bowling Green,MAC,29,77.5,105.5,24.9,46.1,7.8,15.6,6.5,12.9,4.4,1.7,38,Sr,6-Jun,-2.33603
215,Nelly Cummings,Colgate,Pat,31,73.9,101.4,26.8,46.3,2,8.6,20.5,16.2,0,2.1,30.6,Sr,Jun-00,-1.94612
216,Blake Huggins,Ball St.,MAC,15,4.8,107.7,14.3,88.9,3.9,7.7,3.5,33.4,0,1.9,77.8,Sr,10-Jun,-0.0859903
217,James Reese V,South Carolina,SEC,28,71,109.6,15.8,51.1,1.5,6.7,11.7,12.8,0.4,1.9,12.6,Sr,4-Jun,1.4282
218,Fatts Russell,Maryland,B10,32,80.8,102.7,26.8,46.9,1.6,12.7,24.9,16.7,0.5,2.4,38.2,Sr,11-May,0.721572
219,Maceo Jack,Buffalo,MAC,28,68.5,115,16.1,51.6,6.3,10.8,6.6,14.4,2,1,22.2,Sr,5-Jun,-0.81929
220,Terry Nolan Jr.,Towson,CAA,27,51.4,106,23.6,43.8,3.9,7.9,28.2,14.3,0.9,3.9,32.5,Sr,4-Jun,2.15593
221,Justin Mazzulla,Vermont,AE,32,62,120.4,15.8,55.3,4.6,11.9,13.1,11.8,0.9,1.9,28.5,Sr,3-Jun,1.54814
222,Greg Calixte,Bryant,NEC,30,46.6,113.1,14.4,67.5,10.2,16.2,4.5,21,6.2,1.4,38.5,Sr,8-Jun,1.039
223,Elyjah Williams,Northwestern,B10,28,29.7,96.7,15.8,50,5.7,11.2,10.3,17.3,1,1.8,16.1,Sr,7-Jun,0.987621
224,Sean Price,Charleston Southern,BSth,17,31.6,82.2,20.3,52.7,6.6,16.5,15.4,35.7,0.6,2.7,45.2,Sr,4-Jun,-1.12619
225,Jimmy Boeheim,Syracuse,ACC,33,84.8,109.8,20.3,51.2,6.4,13.2,8.7,10.8,0.3,1.5,26.6,Sr,8-Jun,-0.836038
226,Jaron Faulds,Michigan,B10,15,3.8,94,19.4,41.7,17.2,6.9,3.4,12.1,2.1,1.2,66.7,Sr,10-Jun,-0.74237
227,Tai Bibbs,Howard,MEAC,26,71,104.6,15.9,45.8,4.5,8.3,10.2,13.1,0.7,1.7,31.3,Sr,3-Jun,-1.11246
228,Gabe Stefanini,San Francisco,WCC,33,61.3,100.1,20.9,51.2,1.7,9.9,15.1,22.7,0.1,2.4,24.7,Jr,3-Jun,1.08927
229,Randall Brumant,Howard,MEAC,26,64,119.4,16.7,62.5,8.3,14.8,9.4,18.4,6,1.3,74.3,Sr,7-Jun,0.886981
230,Matt DeWolf,Washington St.,P12,19,4.1,103.7,13.8,71.4,5.3,13.2,6.2,28.2,3.6,2.9,128.6,Sr,9-Jun,4.55979
231,Tamenang Choh,Brown,Ivy,25,68.7,102.6,29.4,45.4,7.9,24.4,21.5,19.3,1.1,1.3,64.6,Sr,5-Jun,-0.0133091
232,Desmond Cambridge Jr.,Nevada,MWC,29,78.7,102.4,23.9,53,2.9,15.1,12.2,13.8,4.1,2.9,14.4,Sr,4-Jun,1.15473
233,Lenell Henry,Alcorn St.,SWAC,29,55.6,95,19.6,45.9,8,16.8,7.5,18.2,4.2,1.7,23.6,Sr,8-Jun,-0.474724
234,John Harrar,Penn St.,B10,31,66.7,122.3,21.7,64,16.9,29.2,10.3,17.7,1,1.2,57.9,Sr,9-Jun,0.859403
235,Jamari Wheeler,Ohio St.,B10,31,70.9,112.9,14.8,57.2,2.4,10,18.4,23.4,0.2,2.5,21.7,Sr,1-Jun,1.80444
236,Garrison Brooks,Mississippi St.,SEC,34,74.8,107.5,18.4,50.2,10.1,16.2,5.3,14.5,3.3,0.8,26.3,Sr,9-Jun,-0.260207
237,Walker Miller,Monmouth,MAAC,34,76.6,104,25.4,49,6.3,14.9,10.4,14.1,3.7,1.5,38.6,Sr,10-Jun,0.0685576
238,Brandon Huffman,Jacksonville St.,ASun,30,48.7,102.1,21.4,61.1,7.6,25.8,1.9,20.4,6.2,1.1,48.5,Sr,10-Jun,0.611587
239,Ejike Obinna,Saint Joseph's,A10,30,70.2,101.8,22.9,57.4,11.1,19.7,5.4,18,1.4,0.7,46.8,Sr,10-Jun,-0.38122
240,Trae Berhow,Northern Iowa,MVC,29,79.4,107.7,15.2,55.6,2.6,16.1,5.4,13.9,0.1,1.6,16.6,Sr,5-Jun,-0.0499599
241,Jade' Smith,Pepperdine,WCC,26,56.6,84,21.5,42.5,4.6,13.3,18.1,25.5,0.1,2.1,25.1,Sr,4-Jun,-0.44958
242,Joe Quintana,Loyola Marymount,WCC,28,81.7,113.9,18.4,54.2,1,11.2,10.5,13.2,0.4,1.9,28.1,Sr,2-Jun,-0.933974
243,Levi Stockard III,VCU,A10,30,36.7,88,19.4,47.7,5.2,11.8,10.4,22.4,3.2,2.7,24.2,Sr,8-Jun,3.11466
244,Mike McGuirl,Kansas St.,B12,28,62.4,95.1,18,46.2,3.1,11.4,14.8,16.9,0.3,2.5,19.6,Sr,3-Jun,1.65307
245,Chris Teahan,Kansas,B12,16,2,87.2,19.1,45.8,0,10,5.4,18.9,0,0,0,Sr,4-Jun,-1.99765
246,Simon Wright,Maryland,B10,20,6.1,103.1,7.9,83.3,5.9,7.2,4.3,47.4,0,0.8,133.3,Sr,7-Jun,0.0372563
247,Jacob Rigoni,Quinnipiac,MAAC,30,65.5,102.6,17.2,49.8,1.9,10.7,7.1,17.2,0.9,1,20.6,Sr,6-Jun,-2.24653
248,Rich Kelly,Massachusetts,A10,32,77.2,115.3,19.5,56.9,1.1,6.1,19.9,17.9,0.1,1.2,33.6,Sr,1-Jun,-3.02167
249,Chris Sodom,Delaware St.,MEAC,25,51.2,73,11.9,52.9,10.1,20.1,2,43.2,12.5,0.8,51,Jr,3-Jul,0.951364
250,Jaden Sayles,Stony Brook,AE,28,37.4,109.8,17.6,51.3,5.2,14.9,6,10.4,3.7,0.4,52.2,Sr,9-Jun,-1.92113
251,Stef Smith,St. John's,BE,31,41.4,102.8,19.2,46.4,2.5,9,17.8,14.2,0.6,1.9,22.2,Sr,2-Jun,0.211247
252,Bryce Moragne,Florida A&M,SWAC,26,75.6,109.9,16.5,56.8,6.7,15.5,11.2,18.2,1.2,2.1,31.6,Sr,5-Jun,-0.0875381
253,Javon Levi,UT Arlington,SB,27,71.4,83.7,17.9,35.8,4.6,13,33,25.7,0.1,3.6,25.3,Sr,11-May,1.18478
254,Josip Vrankic,Santa Clara,WCC,25,56.8,113.4,25.8,58,6.4,14.7,19.9,17.4,1.4,2.2,33.6,Sr,9-Jun,0.85713
255,Shaquille Walters,Northeastern,CAA,26,70.6,85.4,22.7,48,0.6,15.6,15.8,27.9,0.5,1.3,27.8,Sr,6-Jun,-0.784556
256,Marco Smith,Nebraska Omaha,Sum,28,61.5,99.3,17.1,49.2,1.4,12.3,18.3,19.7,1.2,1.5,20.6,Sr,2-Jun,-2.50148
257,Justin McCall,Cal St. Bakersfield,BW,25,66.7,103.1,23.7,48.9,6.8,14,7.2,14.9,1.7,0.9,37,Sr,6-Jun,-1.87396
258,Christian David,Butler,BE,10,7.5,71.3,9.4,37.5,6.2,8,0,28,1.2,1.3,0,Sr,6-Jun,-0.019818
259,Jerald Gillens-Butler,Elon,CAA,10,11.8,70.9,31.9,42.7,2.5,11.9,19.7,30.5,0.9,3.4,27.3,Sr,5-Jun,-1.17969
260,Cooper Neese,Indiana St.,MVC,24,76.1,88.9,23.9,46.9,0.8,12.5,10.3,18.1,0.1,1.5,24.7,Jr,4-Jun,-1.40356
261,Aaron Thompson,Butler,BE,28,72.4,95.1,18.6,49.5,0.9,8.8,25.9,23.9,0.8,2.5,36.9,Sr,2-Jun,1.69213
262,Holland Woods,Grand Canyon,WAC,27,76.1,115.3,22.8,50.5,1.6,6.8,19.7,13.3,0.5,1.6,36.8,Sr,1-Jun,0.895499
263,Wyatt Wilkes,Florida St.,ACC,31,38.4,86.9,17.4,41.9,2.3,8.6,14.5,18.9,1.8,2.1,6.3,Sr,8-Jun,-0.379325
264,Malek Green,Canisius,MAAC,28,40.6,104.9,28.2,52.1,8,20.9,9.2,12.5,0.6,1.9,31.4,Sr,7-Jun,-0.800235
265,Ike Obiagu,Seton Hall,BE,28,48.4,104.7,8.7,54.7,10.7,10.3,1.2,27.8,15.8,0.4,45.3,Sr,2-Jul,5.36157
266,Anthony Polite,Florida St.,ACC,24,53.6,109.9,19.7,50,7.2,16.2,17.1,18.1,2,3,38.5,Sr,6-Jun,1.43453
267,Justin Lindner,Florida St.,ACC,11,2.8,66.5,23.9,35.7,0,13.5,49.1,48.8,0,1.7,0,Sr,1-Jun,-3.75865
268,Vin Baker Jr.,Milwaukee,Horz,26,33.1,95.6,18.8,53.4,6.3,14.4,4.8,21.5,4.1,0.7,35.9,Jr,9-Jun,-1.4719
269,Deontaye Buskey,Charleston Southern,BSth,27,73.6,81,22,38.3,2.6,14.9,16.3,19.2,1.5,1.3,25.2,Sr,1-Jun,-2.77204
270,Jordan Whitfield,Campbell,BSth,25,83.7,98.3,20,49.6,0.7,7.6,13.1,13.7,0.3,1.7,17.6,Sr,1-Jun,-1.32102
271,Phlandrous Fleming Jr.,Florida,SEC,34,68.7,104.3,23.6,44.2,7.7,11,16,15.6,2.6,3.2,36.4,Sr,5-Jun,1.51063
272,Jaheam Cornwall,Penn St.,B10,25,31.5,70.3,13.9,30.3,0,6.9,7.4,22.3,0.6,1,21.1,Sr,Jun-00,-0.100908
273,Dajour Dickens,Hampton,BSth,24,42.1,110.7,15.2,59.3,9.9,21.7,5.7,18.8,13.9,0.3,54.3,Jr,Jul-00,3.69741
274,Paul Scruggs,Xavier,BE,33,71.6,95.9,23.4,47.5,2.4,12.4,24.5,22.9,1.7,2.8,37.3,Sr,5-Jun,1.70643
275,Greg Elliott,Marquette,BE,28,36.4,108.3,20.8,50.3,2,10.5,14.5,13.8,0.4,2.6,35.6,Jr,3-Jun,0.992926
276,Theo John,Duke,ACC,38,27.3,118.6,13.4,59.7,10.1,14.8,5.9,17.4,7.2,2.3,31.2,Sr,9-Jun,4.19704
277,Makai Ashton-Langford,Boston College,ACC,33,85.1,99.1,21.5,45.4,2.1,12.1,20.3,17.4,1,2.6,28.8,Sr,3-Jun,1.20197
278,Andrew Fonts,Providence,BE,12,1.9,139.4,11.4,100,0,13.1,8.3,21.2,0,0,50,Sr,2-Jun,0.00872225
279,Jamal Cain,Oakland,Horz,30,87.1,113.9,26.5,53.8,10.1,23.5,4.6,13.9,1.9,3.1,34.6,Sr,7-Jun,-0.102565
280,Nate Watson,Providence,BE,33,68.8,110.2,23,54.8,7.7,13.1,4.5,10.2,2.8,0.7,40,Sr,10-Jun,0.364004
281,Jermaine Jackson Jr.,Central Michigan,MAC,11,24.8,95.3,24.8,47.3,1.1,8.9,22.9,19.5,0,1.9,18.6,Sr,Jun-00,-2.80772
282,Bourama Sidibe,Syracuse,ACC,13,11.4,127.2,13,65.2,11.8,14.1,5.6,17.5,9,3.4,56.5,Sr,10-Jun,3.90073
283,Javante McCoy,Boston University,Pat,34,84.4,111.1,26.4,55.3,1.6,12.7,18.9,15.5,0.6,1.8,18,Sr,5-Jun,-1.44691
284,Sukhmail Mathon,Boston University,Pat,34,75,121.5,26.5,53.8,15.2,25.8,11.1,13.8,2.4,1.3,60.2,Sr,10-Jun,-1.63273
285,Walter Whyte,Boston University,Pat,25,53.2,112.5,22.3,54.8,6.8,18,7.2,16.3,1.6,1.6,27.4,Sr,6-Jun,-1.67841
286,Marvin Bragg,American,Pat,16,11.6,82.3,19.7,34.1,7.6,12.6,9,16.5,0.7,0.8,26.8,Sr,6-Jun,-4.70651
287,Paul Newman,Albany,AE,30,41.4,95.6,17.7,56.1,11.2,19.8,5.4,26.8,4.3,1.4,42.9,Sr,9-Jun,0.42212
288,Jimmy Sotos,Ohio St.,B10,19,11.3,140,13.3,68.4,0.9,9.2,30.2,19.1,1.5,0.8,52.6,Sr,3-Jun,0.49581
289,Connor McCaffery,Iowa,B10,34,39.9,125.4,9.2,50,3.6,12.7,16.2,14.9,0,1.7,25,Sr,5-Jun,1.97823
290,Sam Martin,Cincinnati,Amer,8,0.6,78.8,19.8,50,0,0,25.6,36.9,0,14.6,0,Sr,10-May,13.5379
291,Ryan McAdoo,North Carolina,ACC,7,0.9,18.2,13.3,0,8,15.2,0,30.8,0,4.1,0,Sr,5-Jun,-0.36934
292,Jase Febres,Texas,B12,31,31.2,106.7,14.8,48.6,3.2,10.2,5.4,10.8,2,1.5,18.5,Sr,5-Jun,1.32119
293,Marquis Godwin,Hampton,BSth,25,56.3,99.7,16.3,53.6,1.5,6.9,1.2,11.9,0.4,1.9,6.6,Jr,5-Jun,-0.34355
294,Zach Cooks,Hofstra,CAA,24,58.2,97.8,23.9,45.9,1.2,8.4,18.2,12.6,0.2,2.9,15.4,Sr,11-May,-0.471603
295,Isaiah Banks,FIU,CUSA,29,56.2,106.3,13.6,54.4,7.2,10.5,5.4,17,0.7,1.8,27.4,Sr,5-Jun,-0.42207
296,Amorie Archibald,Louisiana Tech,CUSA,31,79.9,115.9,18.1,52,1.4,11.1,15,12.2,0.7,1.6,38.4,Sr,3-Jun,1.00375
297,Exavian Christon,Louisiana Tech,CUSA,31,59,96.4,9.5,44.2,0.8,8.5,8.1,18.3,0.6,1,23.3,Sr,4-Jun,0.794
298,Trent Frazier,Illinois,B10,31,80.8,112,18.4,50,1.8,7.1,21.9,16.5,0.4,2.2,21.6,Sr,2-Jun,2.51874
299,Ricky Nelson,UT Rio Grande Valley,WAC,28,83.8,91.8,14.1,42.1,1.1,4.4,22.8,25.2,0,1.1,39,Jr,1-Jun,-3.18009
300,Michal Kozak,Weber St.,BSky,13,5.6,18.3,9.2,0,3.6,15.6,2.2,8.8,4.9,1.6,0,Sr,8-Jun,-0.600238
301,Cedrick Alley Jr.,UTSA,CUSA,12,29.5,96.2,21.5,41.3,8,16,10.9,12.1,1,2.8,20.7,Sr,6-Jun,-0.31675
302,Ethan Chargois,Oklahoma,B12,31,31.6,104.9,20.3,58.6,8.8,16,26,28.6,2.3,2.4,30.1,Sr,9-Jun,3.71762
303,William Douglas,Prairie View A&M,SWAC,26,56.5,94.9,25.1,43.2,5.9,12.8,17.1,23.2,1.2,3.1,52.2,Sr,5-Jun,-0.654337
304,Fabian White Jr.,Houston,Amer,38,68.8,118.5,21.1,55.5,9.4,13.9,8.3,12.4,6.7,2.3,20.3,Sr,8-Jun,3.31149
305,Keegan McDowell,Liberty,ASun,29,76.4,113.7,14.3,58.4,1.4,12.4,5,10.2,0.4,0.7,13.3,Sr,6-Jun,-0.585671
306,Justyn Mutts,Virginia Tech,ACC,36,74.4,108,23.1,56.6,10.2,21.2,22.4,24.6,3.7,2.5,30.5,Sr,7-Jun,3.81098
307,Sarju Patel,Cornell,Ivy,24,56.9,114.8,18.2,57.1,4.8,12.1,8.1,9.3,0.2,1.3,29.5,Sr,3-Jun,-2.05647
308,Victor Enoh,Marist,MAAC,28,42.6,99,11.7,50,11.8,16.5,3,25.6,3.9,1,55.2,Sr,7-Jun,0.0550255
309,Jamal Johnson,UAB,CUSA,25,19.5,111.8,16.8,57.7,1.8,9.2,3.2,17,0.9,1.5,19.2,Jr,4-Jun,-0.660554
310,Daniel Akin,Cal Baptist,WAC,31,67.6,102.7,22.4,51.8,8.7,25.8,11.4,22.8,3.9,1.4,100.5,Sr,9-Jun,1.44222
311,Brandon Horvath,Utah St.,MWC,33,77,103.3,24.4,56.1,6.2,19.3,17.3,19.1,2,1,34.4,Sr,10-Jun,1.15051
312,Jon Brown,Bethune Cookman,SWAC,7,5.4,72.4,13.4,31.8,0,10,15,28.3,3.7,0.9,18.2,Sr,8-Jun,-2.61262
313,Jacob Gilyard,Richmond,A10,37,95.7,115.1,19.4,51.5,1.5,9.1,26.7,12.3,0.5,4.5,25.4,Sr,9-May,3.17759
314,Stacy Beckton Jr.,American,Pat,30,78.8,94.2,23.7,48.3,3,14.5,9,17.9,2.1,2.5,28.9,Sr,4-Jun,-1.8637
315,Abayomi Iyiola,Hofstra,CAA,27,44.5,134,16.7,62.9,16.8,24.3,5,10.8,3.4,2.1,33.9,Sr,10-Jun,-0.105416
316,Taylor Funk,Saint Joseph's,A10,28,82.5,112.9,17.9,53.8,4.6,15.8,9.8,13.7,0.9,1.4,24,Sr,8-Jun,0.948363
317,Rocky Kreuser,North Dakota St.,Sum,31,71.9,108.6,27.1,53.2,5.7,23.7,8.2,15.6,2.6,1,42.3,Sr,10-Jun,0.337182
318,Noah Frederking,Evansville,MVC,28,73.6,89.2,15.3,45.4,1.8,16.7,7.2,12.7,0.7,2.2,13.8,Sr,4-Jun,-0.714378
319,Hunter Maldonado,Wyoming,MWC,33,91.9,108.5,30.8,52,3.5,14.1,38.6,19.6,0.4,1.9,53,Sr,7-Jun,1.60845
320,Rylan Bergersen,Eastern Washington,BSky,32,82.2,114.1,22.1,52.8,4,12.8,25.9,16.9,1.9,2,60.2,Sr,6-Jun,0.0677945
321,Brock Miller,Utah St.,MWC,17,28.8,101.7,15.4,48.6,1,9.7,9.8,10,0,0.6,9.3,Sr,5-Jun,-0.650969
322,Mark Flagg,St. Francis PA,NEC,28,42.5,91.9,20.2,48.7,12.6,20.8,12.3,21.5,3.1,1.6,57.4,Sr,9-Jun,-1.24948
323,Noah Horchler,Providence,BE,33,81.6,112,15.5,56.5,5.7,22.6,9.3,17.8,2.6,1.5,20.5,Sr,8-Jun,2.71873
324,Justyn Hamilton,Kent St.,MAC,31,63.9,110.6,17,55.1,10.1,18.2,4.9,15,6,1.5,28.8,Sr,11-Jun,1.19542
325,De'Vondre Perry,Albany,AE,16,41.6,96.2,21.6,50.6,1.6,17.2,7.7,18,2.9,2.7,24,Sr,7-Jun,1.19972
326,Caleb Daniels,Villanova,BE,35,63.3,110.2,19.3,52.6,3,13.3,7.4,14.9,0.9,1.6,23.6,Sr,4-Jun,1.60762
327,David Collins,Clemson,ACC,32,69.3,105.4,20.6,55.6,4.8,23.6,15.8,18.9,0.8,3.3,58.9,Sr,4-Jun,3.02734
328,Justin Brown,UAB,CUSA,29,18.4,130,13.7,58.2,6,12,4.6,8.5,0.5,0.9,21.3,Sr,6-Jun,-1.23823
329,JP Moorman II,UC Riverside,BW,10,27.7,94,25.4,44.6,7.7,14.5,15.8,15.8,0.4,1.7,24.5,Sr,7-Jun,0.516308
330,Buay Koka,Detroit,Horz,19,7.8,75.3,13.6,50,4,9.9,4.1,29.8,0,0.7,35.7,Sr,1-Jul,-2.51025
331,Cameron Benford,Fort Wayne,Horz,29,12.9,85.3,9.2,40,11.5,8.7,6.1,42.7,5.2,1.8,20,Sr,8-Jun,1.27957
332,Scott Hitchon,Canisius,MAAC,29,37.7,92.2,23.1,41.5,6.6,16,11.6,20.7,2,0.7,34.6,Sr,8-Jun,-1.4337
333,Jaylen Butz,Western Kentucky,CUSA,16,14.3,87.8,19.6,51.3,10.2,8.8,1.1,23.6,3.3,2,61.5,Sr,9-Jun,-1.43402
334,Justin Roberts,Georgia St.,SB,25,67.6,97.3,22.8,45.5,3,9.7,20.4,19.6,0.3,2.6,25.9,Sr,10-May,0.316755
335,Nathan Cayo,Richmond,A10,37,66.1,106.6,19.6,55.7,6.9,12.5,14,13.6,1.5,1.1,37.8,Sr,7-Jun,0.00883719
336,Braxton Beverly,Eastern Kentucky,ASun,14,30.5,100.4,22.7,42.7,2.6,4.7,26,13.2,0.3,3.3,18.5,Sr,10-May,-1.27678
337,Eylijah Stephens,Minnesota,B10,29,76.5,101,18.4,50.2,1.9,9.8,9.7,12.9,0.2,1.8,22,Sr,3-Jun,-0.0427118
338,James Karnik,Boston College,ACC,33,56.7,115.5,20.9,57.9,10.5,18.2,7.6,14.9,1.6,1.5,30.5,Sr,9-Jun,0.0250261
339,Marques Wilson,Lehigh,Pat,25,45.8,90.8,22.3,45.5,4.1,11.3,16.2,21.3,1,2.4,30.1,Sr,4-Jun,-1.1394
340,Myles Douglas,Morgan St.,MEAC,5,4.9,61.4,17.1,36.4,0,14.9,18.6,40.2,2.5,2.3,0,Sr,7-Jun,-0.97893
341,Felipe Haase,Mercer,SC,31,86.3,120.2,21.7,58.5,4.1,15.5,18.6,14.6,1.4,1.9,34.5,Sr,9-Jun,-0.273914
342,David Beatty,North Carolina A&T,BSth,29,60.4,83.1,20.1,39.8,0.6,13.3,10.4,17.5,1.6,1.8,23.5,Sr,2-Jun,-1.26624
343,"Marcus Shaver, Jr.",Boise St.,MWC,33,80.1,105.7,21.9,48.2,1.4,12.9,14,14.1,0.7,2.1,33,Sr,2-Jun,2.10491
344,Tahirou Diabate,San Diego St.,MWC,25,15.7,85.5,18.9,37.3,11.3,20.7,2,14.4,7.2,0.6,47.1,Sr,9-Jun,2.22397
345,Sam Iorio,Niagara,MAAC,29,63,96.7,21,45.3,7,22.3,8.7,13.5,3.5,2.1,23.6,Sr,7-Jun,0.857139
346,"James Baker, Jr.",UNC Wilmington,CAA,34,66.8,115.1,13.5,58.6,6.9,11.6,4.7,13.9,5.5,1.6,29.4,Sr,7-Jun,0.648146
347,Devon Cooper,George Mason,A10,30,81,104.2,18.3,57.1,0.2,8.3,12.9,18.6,0.3,1,13.5,Sr,4-Jun,-0.514919
348,Caleb Hollander,Belmont,OVC,6,2.7,113.8,22.8,63.3,7.3,9.7,11.8,14.4,0,3.3,0,Sr,8-Jun,0.466574
349,Grayson Murphy,Belmont,OVC,32,77.1,109.4,17.4,56.3,3.2,19.6,30.3,23.2,1.1,4.4,17.4,Sr,3-Jun,3.95429
