,Player,School,Conference,GP,Min%,ORTG,USG,EFG,OR%,DR%,AST%,TOV%,BLK%,STL%,FTR,Year,Height,DBPM
3485,Tyson Garff,Denver,Sum,6,17.9,47.3,9.2,10,0,7.5,10.9,0,0,1.3,0,Jr,6-Jun,-4.73245
3486,Jasper Floyd,Fairfield,MAAC,5,83.5,95.5,22.3,40,4.2,15.3,28.7,17.9,0,4.6,21.8,Jr,3-Jun,1.41389
3487,Nakyel Shelton,Eastern Illinois,OVC,5,65,93,25.8,43.3,5.4,11.8,11.8,16.1,0,1.9,26.9,Jr,3-Jun,-2.19086
3488,TK Simpkins,Elon,CAA,7,63.9,102,27.8,46.7,4.7,18.6,16.2,17.1,2.2,4.7,86.7,So,4-Jun,1.22978
3489,Anthony Bittar,Southeastern Louisiana,Slnd,5,20,66.4,18.4,20.8,5.3,3.1,5,7.8,0,0,50,Jr,4-Jun,-7.4115
3490,Youssouf Singare,Connecticut,BE,5,3.6,0,0,0,0,53.2,0,0,10.2,0,0,Fr,10-Jun,7.39052
3491,Jayden Ross,Connecticut,BE,6,20,85.8,11.6,34.6,4.4,11.4,5,17.7,0,2,0,Fr,7-Jun,0.188826
3492,Stephon Castle,Connecticut,BE,2,15.4,141.6,29.9,70.8,20,14.9,27,17.9,2.4,5.3,125,Fr,6-Jun,6.32592
3493,Spencer Joyner,Boston University,Pat,5,19,113.1,19.7,50,0,9.3,13,7.9,0,0,33.3,Fr,4-Jun,-1.60944
3494,Fred Payne,Boston College,ACC,3,4.2,98.6,22.6,40,0,11.3,20.3,0,0,0,0,Fr,2-Jun,-2.90251
3495,Errol White,Lamar,Slnd,6,30.2,91.3,16.9,50,9.9,19.8,5.1,30.1,1.5,3.6,16.7,Jr,7-Jun,0.169089
3496,Kevin Patton Jr.,San Diego,WCC,6,72.9,89.8,18.9,46.9,5.9,15.6,14.7,21.8,7.1,1.9,22.9,Fr,8-Jun,2.22746
3497,Matai Baptiste,Boston University,Pat,5,55,80.4,21.7,42.3,3.8,12.9,0,14.8,0,3.7,15.4,Fr,7-Jun,-0.176073
3498,Kailon Nicholls,Duquesne,A10,3,9.2,166.4,7.8,66.7,0,9.4,22.4,0,0,0,0,Fr,Jun-00,-1.38256
3499,TJ Biel,Southeast Missouri St.,OVC,6,42.1,101.8,17.1,40.7,7.8,11.4,8.3,6.4,2,0.5,51.9,Jr,7-Jun,-2.74005
3500,Javius Moore,Southern Indiana,OVC,4,17.1,90.9,14.8,68.8,2.7,10.9,9.6,37.9,2.5,0,0,Jr,6-Jun,-1.76692
3501,Doug Young,Quinnipiac,MAAC,5,35,61.4,26.9,21.2,8.3,10,18.9,29.9,0,0,19.2,Jr,Jun-00,-7.0759
3502,JT Langston Jr.,Rider,MAAC,4,45,84.2,16.7,53.3,3.8,7.6,10.1,23.6,5.7,1.6,53.3,Jr,8-Jun,2.30391
3503,Tyriek Weeks,Rider,MAAC,2,5,114.9,12,50,11.3,13.7,0,0,0,0,0,So,6-Jun,-1.59749
3504,Marcus Boykin,Sam Houston St.,CUSA,6,33.6,99.7,24.4,46.2,2.6,8.9,34.5,16.7,0,1.3,61.5,Jr,1-Jun,-1.33221
3505,Derrick Brown,Sam Houston St.,CUSA,1,0.4,0,0,0,0,0,0,0,0,0,0,Jr,Jun-00,-4.80055
3506,Dallas Graziani,Samford,SC,6,50,93.3,13,47.1,2.6,6.2,22.7,34.1,0,2.2,35.3,So,8-May,-0.849945
3507,Jamil Safieddine,South Dakota,Sum,2,13,28.4,15.6,0,0,4,22.5,53.9,0,0,0,Jr,6-Jun,-6.38807
3508,David Ogunleye,South Florida,Amer,2,14.4,78.3,14.1,50,9.4,9.8,0,34.3,4.8,0,200,Jr,9-Jun,-1.48787
3509,Malek Gomma,Seattle,WAC,6,16.7,77.2,20.7,33.3,16,8.5,8.9,27.9,0,0,150,Fr,8-Jun,-2.97578
3510,Isaiah Coleman,Seton Hall,BE,6,45.8,103.6,19,50,5,16.3,8,19.2,1.2,3.6,34.4,Fr,5-Jun,2.71597
3511,Bukky Oboye,Santa Clara,WCC,2,2.9,22.3,18,0,14.2,13.2,0,39.8,13.4,0,0,Fr,1-Jul,-0.16896
3512,Luke McEldon,Santa Clara,WCC,3,6.1,111.8,20.2,60,20,6.2,10.6,16.7,6.3,3.4,20,Fr,10-Jun,3.72323
3513,Isaac Bruns,South Dakota,Sum,5,31,113.4,19.9,51.8,3.5,8.4,9.8,8.8,0,2.6,0,Fr,4-Jun,-1.76204
3514,Josh Scovens,Army,Pat,6,70.8,88,19.6,42,4.7,16,10,16.1,3.6,0.7,12.5,Fr,4-Jun,-0.949918
3515,Zach Halligan,Akron,MAC,1,0.5,0,0,0,0,0,0,0,0,0,0,Fr,4-Jun,-3.17158
3516,Jordan Marsh,Appalachian St.,SB,4,29.3,129.2,21.7,56.5,1.9,14,30.6,4.5,1.8,1.9,17.4,Fr,10-May,2.99255
3517,Ma'Shy Hill,Abilene Christian,WAC,3,2.9,57,30.5,50,15.2,17,0,27,0,0,100,Fr,9-Jun,-7.41633
3518,Maurice Wright Jr.,VMI,SC,5,23,73.4,21.3,36.7,0,16.9,19.2,22.4,2.3,2.4,20,Fr,2-Jun,-0.775897
3519,Robert Peters,VMI,SC,5,31.5,43.1,7.4,33.3,1.8,7.7,2.4,35.2,0,0,200,Fr,8-Jun,-2.58941
3520,Tyran Cook,VMI,SC,5,58,96.5,29,47.1,7.6,3.3,19.9,19.6,0.9,1.9,21.2,Fr,2-Jun,-2.4721
3521,Koree Cotton,VMI,SC,5,59,81.7,32.2,47.4,2.8,18.1,10.8,28.9,1.8,1.9,15.8,Fr,6-Jun,-1.96631
3522,Michael Belle,VCU,A10,7,68.9,89.3,17.1,35.3,8.9,10.8,8.1,25.4,2.2,1.5,67.6,Fr,7-Jun,0.501407
3523,Stephen Olowoniyi,VMI,SC,5,44,92.7,24.3,48.6,11.3,16.5,0,15.4,6,1.2,16.2,Fr,8-Jun,-1.711
3524,Corey Chesley,VMI,SC,5,43.5,76,10,38.5,2.5,12.3,5.6,18.9,1.2,0.6,30.8,Fr,5-Jun,-1.74575
3525,D'Angelo Minnis,Idaho,BSky,4,76.4,105.7,16.9,58.6,4.7,6,18.3,22.1,0,2.8,10.3,Sr,10-May,-1.92663
3526,Cooper Church,Idaho,BSky,2,2.4,25.8,29.3,0,0,0,42.5,50.2,0,0,0,So,9-Jun,-7.68728
3527,Greg Gordon,Iona,MAAC,6,55.4,103.5,28.5,53.9,11,22.1,10,16.2,0.9,3,14.1,Jr,5-Jun,-0.511152
3528,Augustinas Kiudulas,Indiana St.,MVC,3,6,35.3,20.3,0,11.3,28.2,10.9,22.1,0,0,33.3,Fr,8-Jun,-7.14862
3529,Julius Mims,Idaho,BSky,4,66.7,107,20.8,52.9,8.7,24,6.4,10.3,4.7,3.2,28.6,Jr,9-Jun,0.0612595
3530,Tyler Mrus,Idaho,BSky,2,24.8,131.3,17.7,88.9,2.9,6.1,0,24.3,5,1.4,66.7,So,7-Jun,-1.68995
3531,Quinn Denker,Idaho,BSky,4,84.2,79.8,22.2,40.2,2.6,12.7,19.5,24.8,1.5,0.4,14.6,Jr,3-Jun,-4.27965
3532,EJ Neal,Idaho,BSky,2,17,45.9,17.6,14.3,4.3,4.5,6.5,11.9,3.7,2.1,42.9,Jr,5-Jun,-5.02521
3533,Eli Rice,Nebraska,B10,5,17.9,105.1,21.6,46.7,4.5,13.4,7.1,10.8,4.1,0,80,Fr,8-Jun,0.735061
3534,Marcel Bryant,Nebraska Omaha,Sum,5,25.5,93.3,21.7,52.9,4.3,8,5,15.8,2.2,2.3,29.4,Fr,7-Jun,-0.453615
3535,Reid Lovelace,Oklahoma,B12,2,2.5,43.4,19.9,0,0,16.7,0,0,0,0,100,So,11-May,-5.03186
3536,Jamison Epps,Northwestern St.,Slnd,5,73.5,83.9,19.2,39.4,7.9,26.1,5.6,23.4,0,1.5,10.6,Jr,7-Jun,-3.39409
3537,JT Warren,Northwestern St.,Slnd,5,34.5,122,17.9,47.5,14,7.7,0,4.5,4.9,2.4,55,Jr,7-Jun,-1.89738
3538,Biko Johnson,Nebraska Omaha,Sum,2,19,40.5,17,30,0,17.9,9.8,54.1,0,3.1,40,Jr,2-Jun,-1.9516
3539,Leeroy Odiahi,Old Dominion,SB,3,20,119.5,8.6,100,16.6,7,0,42.3,0,0,0,Jr,11-Jun,-2.45036
3540,Jailen Bedford,Oral Roberts,Sum,4,74.4,82.2,25.7,35.7,8.6,13.1,3.5,7.7,0.8,0.5,24.5,Jr,4-Jun,-4.31329
3541,Tariq Francis,NJIT,AE,5,49,103.1,30.7,47.6,5.6,9.8,29,17.3,0,5.3,43.9,Fr,Jun-00,1.63312
3542,JJ Chaikovsky,NJIT,AE,1,1,0,0,0,0,0,0,0,0,0,0,Fr,7-Jun,-2.73812
3543,Jeffrey Akintolu,NJIT,AE,5,13.5,114,21.1,68.8,4.1,7.9,0,20.3,0,0,50,Fr,7-Jun,-2.81218
3544,Cornelius Robinson Jr.,Monmouth,CAA,7,33.2,92.1,16.8,44,7.4,11.9,4.3,18.6,2.6,5.6,16,Fr,6-Jun,3.1533
3545,Jalen Robinson,NJIT,AE,2,2.5,0,8.6,0,0,0,0,0,0,0,0,Fr,9-May,-7.89363
3546,Isaac Hester,NJIT,AE,3,3,0,7.1,0,0,17.8,0,0,0,0,0,Fr,11-May,-5.93057
3547,Jake Goldberg,NJIT,AE,5,53,65.7,15.2,31,5.2,9.1,0,25.1,0,1.1,38.1,Fr,4-Jun,-4.87989
3548,Sebastian Robinson,NJIT,AE,5,69.5,100.3,24.6,47.7,0.8,3.8,33,22,0,1.7,44.2,Fr,1-Jun,-3.07756
3549,Brady Dunlap,St. John's,BE,4,12.5,126.2,11.6,57.1,13.9,15,0,16.4,0,1.9,0,Fr,7-Jun,-1.183
3550,Delang Muon,Southern,SWAC,6,28.6,137.7,16.7,91.2,10.5,18.5,13,13.9,0,1.5,47.1,Fr,8-Jun,-0.246812
3551,Luther Smith Jr.,Southern Indiana,OVC,4,1.7,0,0,0,0,0,0,0,0,0,0,Fr,1-Jun,-3.58007
3552,Kennard Davis,Southern Illinois,MVC,4,43.1,122,10.9,57.7,1.9,17.6,7.9,7.9,1.5,4.3,23.1,Fr,6-Jun,4.36096
3553,BJ Ward,Southeast Missouri St.,OVC,5,53.8,94.7,15.8,40.3,1.5,9,30.1,16.2,0.8,3.4,19.4,Fr,Jun-00,0.82983
3554,Kachi Nzeh,Xavier,BE,4,6.8,84.4,17.7,66.7,5.8,30.9,0,32.6,0,0,133.3,Fr,8-Jun,-0.0924319
3555,Dailyn Swain,Xavier,BE,7,51.8,111.2,14.7,51.6,4.6,8.1,13.6,15.4,3.2,4.2,37.5,Fr,7-Jun,5.03989
3556,Reid Ducharme,Xavier,BE,3,2.5,50,24.8,33.3,0,0,0,31.6,0,0,0,Fr,7-Jun,-6.25443
3557,Gabe Dynes,Youngstown St.,Horz,4,27.5,99.3,9.7,50,2.3,17.4,4.4,13.1,9.6,1.3,0,Fr,3-Jul,3.32722
3558,Jack Edelen,Western Kentucky,CUSA,5,18.5,52.4,19.6,28.6,2.7,0,4.3,43.9,0,1.4,71.4,Fr,10-May,-3.4924
3559,Osiris Grady,Utah Valley,WAC,4,31.5,32.4,10.2,66.7,0,21.6,0,76,2.1,2.2,0,Fr,9-Jun,2.48102
3560,Kahlil Singleton,Holy Cross,Pat,7,23.6,39,13.3,15.6,0,16.1,5.1,14,0,2.8,0,Fr,3-Jun,-2.66389
3561,Declan McIntyre,Holy Cross,Pat,2,2.1,200,6.5,100,0,19.7,0,0,0,0,0,Fr,2-Jun,-0.742797
3562,DeAndre Williams,Holy Cross,Pat,7,57.1,103.4,15.5,51.4,1.5,8.1,21.4,19.8,1.3,1.5,0,Fr,3-Jun,-2.10088
3563,KiJan Robinson,Hofstra,CAA,5,34.1,100.2,18.8,58.3,0,10.4,9.3,25.5,0,3.2,33.3,Fr,3-Jun,0.125534
3564,Silas Demary Jr.,Georgia,SEC,6,62.9,78.2,19.6,40.5,0,16.7,19.7,27.9,0,4.4,43.2,Fr,5-Jun,4.08906
3565,Dylan James,Georgia,SEC,4,8.8,94.1,13.8,33.3,19,0,17.4,19,4.9,2.7,33.3,Fr,9-Jun,2.12993
3566,Joe Nugent,Holy Cross,Pat,7,64.3,120.1,12.5,64.3,3.3,18.4,0,10.9,1.8,1,2.4,Fr,6-Jun,-1.75268
3567,Jordan Atkins,Howard,MEAC,1,0.7,0,0,0,0,0,0,0,0,0,0,Fr,2-Jun,-3.29637
3568,Jordan Clayton,Northwestern,B10,6,36.7,98.9,8.6,40.9,1.4,10.7,13.1,16.9,0,3.6,0,Fr,2-Jun,1.54474
3569,Dez White,Austin Peay,ASun,5,94,89.6,12.4,42.3,3.5,6.6,2.2,18.6,0,1.6,10.3,Fr,2-Jun,-3.11585
3570,Kaleb Glenn,Louisville,ACC,6,12.2,70.4,17.8,33.3,13.8,18.4,6.1,20.8,0,3.8,83.3,Fr,6-Jun,0.295097
3571,Dennis Evans,Louisville,ACC,6,24.1,152.4,6.5,71.4,7,3.7,0,0,8.3,0,28.6,Fr,1-Jul,1.67099
3572,Curtis Williams,Louisville,ACC,6,24.1,89.8,18.2,45.2,5.3,3.7,3.6,20.7,0,1.9,0,Fr,5-Jun,-1.81244
3573,Ty-Laur Johnson,Louisville,ACC,6,52.2,105.6,24.7,43.1,4.1,0.9,31.6,26.4,1.5,2.6,124.1,Fr,Jun-00,-0.053223
3574,Greg Spate,Chicago St.,ind,4,6.5,0,11.5,0,0,0,0,0,0,0,0,Fr,7-Jun,-7.10226
3575,Joshua Ingram,Lehigh,Pat,5,28.5,81.1,19.1,50,5.5,18.3,9.6,30,0,1.9,13.3,Fr,4-Jun,-1.6008
3576,Zayden High,North Carolina,ACC,5,15.1,99.2,11.7,50,9.1,14.7,4,38.7,2.9,4.6,250,Fr,9-Jun,5.66564
3577,Jake Pike,Lehigh,Pat,1,0.5,0,40.9,0,0,0,0,0,0,0,0,Fr,8-Jun,-17.4658
3578,Sultan Adewale,Iona,MAAC,6,49.6,107,14.3,47.8,13.2,10.7,2.8,13.1,8.3,1.9,43.5,Fr,7-Jun,-0.763302
3579,Cam Gillus,Lehigh,Pat,4,30.5,124.6,10.2,114.3,1.7,9.5,8.6,43.8,0,2.6,28.6,Fr,11-May,0.552639
3580,Dylan Saunders,Iona,MAAC,5,28.3,106.6,14.7,54.8,1.5,1.9,2.5,11.1,1.8,0.8,0,Fr,8-Jun,-2.62218
3581,Ametri Moss,North Florida,ASun,6,62.5,98.8,24.1,42.6,2.9,10.2,22.7,22.1,0,1.9,40.4,Jr,Jun-00,-2.01922
3582,George Marshall,Morehead St.,OVC,4,12.5,47.7,13,33.3,4.8,13.6,7.6,53.5,4.5,2.3,0,So,3-Jun,0.698209
3583,Aime Rutayisire,Niagara,MAAC,3,15.6,160.5,5.2,150,0,0,0,46.5,0,2.4,0,So,8-Jun,0.742774
3584,Amar Kuljuhovic,North Dakota,Sum,5,49.3,123.6,19.3,75,16.2,25.8,6.1,17.1,2.8,2.2,86.4,Jr,8-Jun,0.523185
3585,Deng Mayar,North Dakota,Sum,4,26.8,73.8,20.1,28.6,9.9,12.9,3.2,25.1,1.7,4,50,Jr,8-Jun,0.142614
3586,Jeremiah Burke,North Dakota St.,Sum,6,42.9,118.6,14.4,89.5,8.4,19.9,4.4,32.3,1,0.6,10.5,Jr,7-Jun,-0.224425
3587,Carlos Hart,New Orleans,Slnd,4,42.4,99.6,20.4,39.5,4.5,17.8,11.6,15.5,1.7,3.1,63.2,Jr,6-Jun,1.05053
3588,Malik Edwards,Niagara,MAAC,1,7.5,91.3,22,40,0,0,17.7,0,0,5.1,0,Jr,2-Jun,-0.286485
3589,De'Shayne Montgomery,Mount St. Mary's,MAAC,5,56.7,106.2,21,52.6,4.7,12,11.1,18.8,2.9,5.9,28.9,Fr,4-Jun,4.73848
3590,Simeon Murchison,Milwaukee,Horz,1,1,0,0,0,0,58.8,0,0,0,0,0,Fr,9-Jun,-1.86502
3591,George Washington III,Michigan,B10,7,17.1,67.5,10.7,22.7,0,2.2,8.6,11,2.1,0,0,Fr,2-Jun,-2.14637
3592,Reece Potter,Miami OH,MAC,1,6,72.9,14.9,0,11.3,9.4,14.7,0,0,0,100,Fr,1-Jul,-3.10428
3593,Blake Anderson,Miami OH,MAC,1,1,236.3,7.4,0,0,56.2,88.5,0,0,0,0,Fr,3-Jun,7.30532
3594,Chris Loofe,Middle Tennessee,CUSA,5,12.3,52.3,19.7,18.2,9.5,11.5,12.2,9,6,0,27.3,Fr,11-Jun,-1.28114
3595,Harrison Hochberg,Michigan,B10,3,2.1,0,13.9,0,0,34.8,0,67.8,0,0,0,Fr,7-Jun,-0.0901765
3596,Bryce Cook,Sam Houston St.,CUSA,2,0.8,0,0,0,0,0,0,0,0,0,0,Fr,7-May,-2.46668
3597,Bailey Nunn,Sacramento St.,BSky,6,28.8,66.9,16.2,34.2,0,3.6,12,25.6,0,0.8,5.3,Fr,Jun-00,-4.49613
3598,Ruben Rodriguez,Rider,MAAC,3,13.1,55.8,19.2,25,0,10.4,10,42.3,0,5.5,50,Fr,2-Jun,2.2639
3599,Moustapha Sanoh,Rider,MAAC,1,3.1,0,10.8,0,0,0,0,0,0,0,0,Fr,11-Jun,-2.96041
3600,Nic Anthony,Rider,MAAC,1,0.6,0,0,0,0,0,0,0,0,0,0,Fr,3-Jun,-4.62492
3601,Ife West-Ingram,Rider,MAAC,2,6.3,73.3,23.4,25,9,11,0,0,0,0,50,Fr,6-Jun,-3.81123
3602,Alvaro Folgueiras,Robert Morris,Horz,5,35.5,164.9,9.1,65,8.7,18.3,17.1,0,2.8,0.8,20,Fr,9-Jun,1.82286
3603,Alfredo Boglio,Robert Morris,Horz,5,42,63.7,21,39.5,0,6.2,9.4,42.3,0,0.7,31.6,Fr,3-Jun,-4.68947
3604,CJ Beaumont,Sam Houston St.,CUSA,3,3.2,0,9.9,0,0,15.6,0,0,0,0,0,Fr,8-Jun,-3.15962
3605,Armoni Zeigler,Saint Peter's,MAAC,5,48.5,108.2,15.6,48,10,11.5,7.7,16.5,5.6,1.9,20,Fr,4-Jun,0.946045
3606,Isaiah Watts,Washington St.,P12,4,10.8,127.3,17.7,72.2,0,8.6,0,12.7,0,2.3,22.2,Fr,3-Jun,0.202492
3607,Will Landram,Washington,P12,1,0.5,0,0,0,0,0,0,0,0,0,0,Fr,5-Jun,-0.86839
3608,Myles Rigsby,Troy,SB,5,62.8,87.2,17.8,31.8,3.1,8.5,10.1,20.4,3.2,3.3,75.8,Fr,5-Jun,1.47561
3609,Victor Valdes,Troy,SB,5,20.9,75.8,21.4,25,6.9,20.3,4.1,34,0,1.2,100,Fr,7-Jun,-1.22426
3610,Thomas Dowd,Troy,SB,5,57.2,116.8,16,51.4,10.1,17.7,5.2,11.1,0.9,0,30.6,Fr,8-Jun,-2.13187
3611,Marcus Rigsby Jr.,Troy,SB,5,34,100.6,17.6,60.9,1.4,7.8,12.7,29.7,1.5,3.8,0,So,3-Jun,1.84134
3612,Jarred Hall,Tulsa,Amer,5,34.6,83.7,13.1,42.3,8.5,17.9,5.1,22.8,0,0.8,46.2,Fr,8-Jun,-0.259521
3613,Don Don Ferguson,Coppin St.,MEAC,2,2.1,0,0,0,0,0,0,0,21.6,0,0,Fr,1-Jun,-0.849078
3614,Preist Ryan,Coppin St.,MEAC,6,36.1,68,23.7,31.1,6.6,12.9,8.6,15.2,2.6,0.6,13.5,Fr,6-Jun,-4.44527
3615,Maki Johnson,East Tennessee St.,SC,5,35.5,93.5,15.8,52.3,0,12.7,2.9,20.3,2.8,1.6,0,Fr,4-Jun,-0.769965
3616,Jaden Harris,New Mexico St.,CUSA,6,75.6,82.1,15.3,38.8,2,8.5,12.6,19.9,1.5,1.8,30,Jr,4-Jun,-1.71793
3617,TJ Nesmith,Radford,BSth,4,25,103.7,22.5,65.6,9.5,32.3,3.4,29.9,3.6,0,43.8,Sr,9-Jun,-0.17816
3618,Jonathan Kanyanga,New Mexico St.,CUSA,4,19.6,77.5,10.2,50,5.1,25.1,3.9,34.4,8.6,0,100,Sr,9-Jun,-0.00555155
3619,Clayton Southwick,Stephen F. Austin,WAC,5,44.4,96.5,16.2,45.7,6.2,10.4,7.5,15.3,0,2.5,26.1,Jr,8-Jun,0.319225
3620,Jamal Albritton,North Alabama,ASun,3,3.3,0,6,0,0,0,0,0,0,0,0,Jr,9-Jun,-3.30815
3621,Jake Davis,Mercer,SC,5,58.5,111.8,13.2,66.7,2,22.8,3.5,19,3.2,2,20.8,Fr,6-Jun,1.35422
3622,Michael Nwoko,Miami FL,ACC,5,17.5,132.5,11.5,57.1,3.9,8.1,0,0,2.9,1.5,57.1,Fr,10-Jun,-0.0661321
3623,David Thomas,Mercer,SC,5,25.5,103.6,18.1,50,2.3,7.8,8.7,6.4,0,0,11.8,Fr,2-Jun,-3.23534
3624,Jerone Morton,Morehead St.,OVC,5,32.5,66.6,16.5,21.4,3.7,3.5,23.7,27,0,1.8,21.4,Fr,4-Jun,-2.39776
3625,JJ Taylor,Memphis,Amer,2,1.7,0,0,0,0,24.8,0,0,0,0,0,Fr,8-Jun,-0.918833
3626,Anthony Benard,Mercer,SC,5,48.5,80,17.5,46.7,2.5,2.7,29.9,38.2,0,1.2,26.7,Fr,10-May,-3.75331
3627,Ashton Hardaway,Memphis,Amer,6,27.5,107,19.4,63,0,9,14.7,21.2,4.9,1.7,4.3,Fr,8-Jun,2.58395
3628,Kyshawn George,Miami FL,ACC,5,24.5,85.3,17.9,33.3,2.8,17.4,17.2,25,2.1,0,16.7,Fr,8-Jun,-2.52986
3629,Eddie Ricks III,Morehead St.,OVC,5,62,87.7,16,40.9,4.8,20.2,8.1,29.2,5.5,1.4,63.6,Fr,7-Jun,1.97884
3630,Bryce Lindsay,Texas A&M,SEC,5,10.7,45.4,19.3,28.6,0,3.7,10.4,41.6,0,2,28.6,Fr,3-Jun,-3.15859
3631,Chris Fields Jr.,Norfolk St.,MEAC,5,15.5,74.1,25.2,16.7,13,11.9,14.2,7.4,0,0,50,Fr,7-Jun,-6.19122
3632,Rashaud Marshall,Mississippi,SEC,5,24.5,118.1,15.5,100,6.9,13.6,15.8,39.2,4.8,1.2,57.1,Fr,8-Jun,2.03526
3633,Logan Bourgeois,East Carolina,Amer,1,0.8,300,6.7,150,0,0,0,0,0,0,0,Fr,1-Jun,9.63177
3634,Jordan Pickett,SIU Edwardsville,OVC,3,12.5,101.3,26.4,38.9,0,8.3,14.2,16.3,0,4.3,77.8,Fr,3-Jun,0.232593
3635,Tai Hamilton,William & Mary,CAA,5,18.4,83.1,5.8,0,10,27.5,6.7,21.6,5.4,2.5,0,Fr,10-Jun,2.13131
3636,Quentin Meza,Wofford,SC,6,41.6,103.2,15.4,50,1.1,4.4,13.9,20.9,0,1.1,29.2,Fr,Jun-00,-3.38978
3637,Eli Wilborn,St. Francis PA,NEC,5,42,75.3,19.1,44.4,9.3,16.2,8.7,29.9,2.4,0.7,38.9,Fr,8-Jun,-1.72881
3638,Aidan Harris,St. Francis PA,NEC,5,40,78.2,13,36.7,8.3,10.2,0,23.1,1.3,1.5,13.3,Fr,7-Jun,-2.29788
3639,Miles Heide,San Diego St.,MWC,6,22.8,98.9,16.8,54.5,17.8,9.4,6.5,23.5,2,4,36.4,Fr,10-Jun,2.25714
3640,BJ Davis,San Diego St.,MWC,4,9.2,0,13.2,0,0,0,0,37.1,0,0,0,Fr,2-Jun,-5.19223
3641,Arda Ozdogan,Seton Hall,BE,6,13.3,120.3,11.6,60,3.5,7,0,15.4,0,0,80,Fr,10-Jun,-0.0452704
3642,Kam Burton,Southeastern Louisiana,Slnd,5,26.5,76.2,17.1,38.2,0,7,12.4,19.1,0,1.1,0,Fr,3-Jun,-3.96445
3643,Malachi Brown,Seton Hall,BE,6,12.5,117,23.9,85.7,0,11.2,24.8,32,0,5.7,85.7,Fr,1-Jun,4.21605
3644,Eli DeLaurier,Providence,BE,1,1.6,0,9.2,0,0,0,0,0,0,0,0,Fr,10-Jun,-0.797228
3645,Tan Yildizoglu,Pacific,WCC,6,26,87.6,21.6,56.7,6.6,13.7,19.2,27.3,0,0.7,100,Fr,4-Jun,-1.80441
3646,Latrell Davis,San Jose St.,MWC,6,25,75.6,18,31.8,4.2,11.4,2.9,22.6,0,0,90.9,Fr,2-Jun,-2.71305
3647,Will Lange,Saint Joseph's,A10,2,2.4,88.9,25.4,0,0,34.6,24.7,0,0,0,400,Fr,5-Jun,-1.2443
3648,Tyrell Yates,Southeastern Louisiana,Slnd,1,0.5,0,0,0,0,0,0,0,0,0,0,Fr,4-Jun,-6.31439
3649,Landon Glasper,North Carolina A&T,CAA,6,91.7,95,26.8,43.8,1.8,4.5,11.4,10.1,0.8,1.2,39.6,So,2-Jun,-5.31561
3650,Nai Ashley-Emory,North Carolina A&T,CAA,2,4.6,87.6,15.2,50,0,11.2,39.6,32.6,0,0,0,Jr,2-Jun,-5.51234
3651,Donovan Sanders,Mississippi Valley St.,SWAC,7,70.9,73.6,28.7,38.9,2.2,7.4,25.7,24.5,0.6,4.4,18.5,Jr,11-May,-1.08649
3652,Jerry Deng,Hampton,CAA,6,29.6,67.9,22.9,23.9,6.6,24.4,5.3,19.7,0,0.7,47.8,Fr,9-Jun,-5.20628
3653,Donovan Raymond,Hampton,CAA,6,16.3,95.6,12.6,0,6,3,8.5,10.9,2.9,4.1,366.7,Fr,9-Jun,0.426402
3654,Chris Johnson,Texas,B12,5,14.2,111.7,14.3,50,3.7,6.2,13.8,11.6,0,0,0,Fr,5-Jun,-2.27364
3655,Landen Babusiak,Stetson,ASun,1,2,0,0,0,0,0,0,0,0,0,0,Fr,10-Jun,-2.48533
3656,Luke Stansbury,Stephen F. Austin,WAC,2,1.5,75.7,25.1,150,0,0,0,74.8,0,18.8,0,Fr,2-Jun,19.5407
3657,Devon Pryor,Texas,B12,4,6.3,59.3,17.3,0,33.2,7,0,0,0,0,0,Fr,7-Jun,-8.55279
3658,Alex Doyle,Stetson,ASun,5,21,131.1,11.8,55,6.1,7.3,9.1,0,0,1.5,0,Fr,9-Jun,-1.38889
3659,Naeem Lewis,Stetson,ASun,2,1.5,300,4.7,150,0,0,0,0,0,0,0,Jr,1-Jun,2.95663
3660,Jordan Ross,Saint Mary's,WCC,4,9.2,79.6,17.1,40,0,10.6,26.6,33.2,0,2.8,0,Fr,3-Jun,1.95631
3661,Jordan Mitchell,Southern,SWAC,6,55.1,69.3,20.6,35.7,0,7.7,20.7,29.2,0,1.2,28.6,Jr,3-Jun,-4.23734
3662,Tucker Anderson,Central Arkansas,ASun,6,58.9,91.1,21.5,39.3,5,9.3,3.9,7.9,1.5,1.7,17.1,Fr,9-Jun,-3.40502
3663,Brandon Baffone,Delaware,CAA,1,0.4,0,0,0,0,0,0,0,0,0,0,Fr,1-Jun,-3.2309
3664,Casey O'Malley,Marquette,BE,1,0.4,0,20,0,0,0,0,100,0,57.1,0,So,3-Jun,38.1515
3665,Jake Hsu,Penn,Ivy,1,0.3,0,20,0,0,114.2,0,100,0,0,0,So,Jun-00,-11.6554
3666,Anthony Bryant,Alabama A&M,SWAC,5,39.5,72.6,21.3,21.7,3.7,16.2,15.6,19.2,1.7,2.1,73.9,So,3-Jun,-3.10227
3667,Javion Guy-King,Central Arkansas,ASun,4,32.5,99.2,29.5,46.3,4.5,22.8,24.1,18.9,0,2.5,34.1,Fr,6-Jun,-0.396284
3668,Logan Carey,Maine,AE,5,8.2,136.9,9.8,70,0,0,0,0,0,0,0,Fr,,-3.52488
