,Player,School,Conference,GP,Min%,ORTG,USG,EFG,OR%,DR%,AST%,TOV%,BLK%,STL%,FTR,Year,Height,DBPM
176,Luke Avdalovic,Pacific,WCC,31,70.4,127.1,12.4,63.2,0.5,8.1,5.5,9.3,0.4,0.8,26.8,Sr,5-Jun,-0.897453
177,Nik Mains,Northern Arizona,BSky,33,75.8,113.8,13.8,54.3,3.6,18.4,5.5,11.8,1,1,22.2,Sr,8-Jun,-1.1031
178,Nick Guadarrama,FIU,CUSA,22,46.9,93.2,18.2,49.7,4.4,13,12.3,22.7,1.8,2,12.9,Sr,5-Jun,-0.339838
179,Jayden Martinez,North Texas,CUSA,33,35.1,98.9,18.3,42.9,8.2,17.6,5.5,12.2,2,1.6,22.1,Sr,7-Jun,1.2001
180,Jack Clark,North Carolina St.,ACC,23,45.1,123,16.4,51.4,8.1,21.3,9.6,6.3,1.6,3.6,13.8,Sr,8-Jun,3.09946
181,Ed Croswell,Providence,BE,33,70.5,122.9,21.3,61.4,15.7,14.5,5,13.9,3.2,2.4,50.2,Sr,8-Jun,0.761078
182,Jared Kimbrough,Hartford,ind,20,55,85.8,21.9,48.6,5.7,16.7,15.6,25.5,4.9,1.1,42.9,Sr,8-Jun,-1.45494
183,Jahvon Quinerly,Alabama,SEC,35,49,102.3,23.7,48.7,1,7.6,32.1,23.4,0,1.8,18.5,Sr,1-Jun,1.79301
184,Jalen Slawson,Furman,SC,33,77.2,116.6,24.7,59.8,6.8,20.4,20.2,20.4,5.4,2.7,52.1,Sr,7-Jun,3.07591
185,Daivien Williamson,Wake Forest,ACC,31,61.6,104.2,16,51.1,1.3,7.3,4.9,12.2,0,0.7,16.8,Sr,1-Jun,-0.880933
186,Mike Bothwell,Furman,SC,33,84.4,123.3,23.5,56.7,4.6,6.9,15.3,11.9,0.4,1.7,48.5,Sr,3-Jun,-0.836553
187,Isaiah Poor Bear-Chandler,Wichita St.,Amer,25,20.2,127.1,9.9,64.5,5.6,10.5,3.5,13.7,5.6,0.9,34.2,Sr,9-Jun,2.01272
188,Chris Ford,Norfolk St.,MEAC,24,14.1,97.9,12.1,44,7.7,8.3,2.2,14.8,12.3,0.7,68,Sr,8-Jun,0.683346
189,Tyreese Davis,Eastern Washington,BSky,31,66.4,111.6,19.9,58.4,3.7,13,21.8,24.1,0.7,1.5,39.2,Jr,6-Jun,-0.490755
190,Mason Harrell,Texas St.,SB,29,77.6,112.4,23.7,46.8,1.4,9,15.2,10.1,0.1,1.9,36.5,Sr,9-May,-1.01554
191,Connor Vanover,Oral Roberts,Sum,31,64.9,118.5,21.7,57.8,7,23.5,5.8,11,11.8,1.5,21.8,Sr,3-Jul,2.95858
192,Andre Kelly,UC Santa Barbara,BW,32,68.6,107.7,17.8,57,6.2,22.2,6.8,15.5,3,1.1,19.4,Sr,9-Jun,0.29707
193,Matt Bradley,San Diego St.,MWC,38,65.8,104.8,25.9,45.8,3.7,13.2,15.7,12,1.2,1.5,27,Sr,4-Jun,1.85743
194,CJ White,Little Rock,OVC,27,63.2,107.8,17.8,46.2,2.5,18.6,25.1,15,0.8,0.9,33.5,Sr,5-Jun,-2.43908
195,Zion Griffin,Tennessee St.,OVC,24,57.7,107,14.8,54.2,5.8,15.6,4.5,15,2,1.7,28.6,Sr,7-Jun,-0.505788
196,Connor Crabtree,Richmond,A10,7,2.2,93.2,11.6,41.7,4.1,11.9,6.4,0,0,4,16.7,Sr,6-Jun,2.94079
197,Moses Wood,Portland,WCC,28,73.8,115.4,21.2,58.5,4.6,17.6,11.2,16.2,2.1,0.9,40.4,Jr,8-Jun,-0.930464
198,Jamarius Burton,Pittsburgh,ACC,34,78.4,109.7,25.8,51,4.8,11.3,26.6,18,0.5,1.6,29.9,Sr,4-Jun,0.442642
199,Dexter Dennis,Texas A&M,SEC,34,69.8,111.7,16.8,47.3,5.6,17.5,8.8,12,2.9,1.6,30.4,Sr,5-Jun,2.24133
200,Tavin Lovan,UAB,CUSA,36,40.6,103,15.7,46.5,4.8,10.8,9.3,17,0.9,2.8,48.6,Sr,4-Jun,2.79951
201,Drew Peterson,USC,P12,33,89.2,104.6,22.7,50.7,3,15.6,23.9,19.6,2.2,1.7,29.4,Sr,9-Jun,1.4202
202,Quentin Millora-Brown,Vanderbilt,SEC,36,44.8,112.1,12.9,49,12.7,13,6.5,16.7,3.5,1.2,53.6,Sr,10-Jun,0.743472
203,Chris Mullins,William & Mary,CAA,31,71,90.5,18,37.7,1.3,10.3,18,22,0.5,3.3,58.1,Sr,3-Jun,0.444829
204,Hunter Marks,Sacramento St.,BSky,30,45.6,103.3,11.5,48,3.1,10.1,4.7,15.8,0.9,0.8,18.8,Sr,9-Jun,-1.2188
205,Xavier Johnson,Indiana,B10,11,19.6,100.4,26.2,47.6,0.9,13.2,33.5,25,0,2.8,47.6,Sr,3-Jun,1.09471
206,Jordan Henderson,Canisius,MAAC,25,69.1,104.5,22.8,48.4,1.9,9.5,15.2,10.2,0.9,2,20.9,Sr,5-Jun,-0.645639
207,Isaiah Kelly,Yale,Ivy,28,47.7,103.4,20,56.3,7.8,14.3,12.9,21.3,4.4,0.4,37.5,Sr,7-Jun,1.34032
208,Chase Audige,Northwestern,B10,34,85.6,95,25.5,44.2,2.2,9.5,18.9,16.9,2.3,4.3,21.1,Sr,4-Jun,3.50768
209,L.J. Owens,Delaware,CAA,25,59.6,103.3,16.5,48.8,1.7,7.8,8.5,11.7,1.1,1.1,20.7,Sr,3-Jun,-1.78275
210,Allen Betrand,Rider,MAAC,29,53,103.2,16.8,53,2.2,12.9,9,20.5,2.3,1.1,28.7,Sr,5-Jun,-0.612251
211,Landers Nolley II,Cincinnati,Amer,35,80,110.7,25,54.4,4.5,15.9,15.4,15.7,1.4,1.8,23.8,Sr,7-Jun,1.58485
212,Isaiah Wilkins,Longwood,BSth,29,66.2,114.5,23.6,53.3,6.6,19.3,11.7,15,2.2,2.6,31.8,Sr,4-Jun,1.2108
213,Robert Braswell IV,Charlotte,CUSA,10,9.5,90.4,25.2,43.6,11.2,5.7,3,16.8,5.3,0.9,19.1,Sr,7-Jun,-2.06317
214,Jalen Carey,Rhode Island,A10,25,57.3,88,21.9,42.1,2.6,16.6,14.1,24.5,2.6,2.3,36.1,Jr,3-Jun,0.705045
215,Marque Maultsby,North Carolina Central,MEAC,26,61.3,105,14.4,48.5,4.5,8.4,7.1,11.7,0.4,1.7,16.1,Jr,3-Jun,0.423536
216,Rod Brown,Tarleton St.,WAC,19,12.2,77,13.1,31.3,8.2,16.1,6.4,27.3,0,3.6,106.3,Sr,7-Jun,1.67426
217,Francis Okoro,Saint Louis,A10,31,54.2,103.5,18.7,56.3,16.6,25.7,5.8,24.3,6.9,1.6,43.7,Sr,9-Jun,1.68275
218,Zach Chappell,Sacramento St.,BSky,30,75.9,108.4,23.9,49.8,2.3,8.4,15.7,14.5,0,1.8,35.7,Sr,3-Jun,-1.28453
219,Miles Norris,UC Santa Barbara,BW,33,85.5,118.9,19.5,55.6,6.9,16.5,6.7,10.2,2.5,2,27.6,Sr,10-Jun,0.125297
220,Seneca Knight,Illinois St.,MVC,32,76.8,106.5,21.5,54.4,4.5,19.2,10.6,20.2,1.5,1.4,45.6,Sr,6-Jun,-1.12967
221,Maizen Fausett,Southern Utah,WAC,33,77.9,116.3,18.4,54.3,8.8,15.9,6.1,11.6,0.8,1.7,34.4,Sr,6-Jun,0.0926348
222,Caleb Nero,North Dakota,Sum,14,13.7,91.3,22.3,39.3,2,10.9,12.2,17,0,0.7,30.4,Sr,2-Jun,-3.12373
223,Israel Barnes,Southeast Missouri St.,OVC,28,56.8,102.1,18.1,49.2,4.6,8.1,9.4,9.2,1.1,1.4,17.6,Sr,4-Jun,-1.71775
224,Dima Zdor,UT Rio Grande Valley,WAC,28,52.3,108.4,17.5,58.6,8.8,14.2,6.2,20.7,5.3,1.1,55.7,Sr,10-Jun,0.168231
225,Erik Stevenson,West Virginia,B12,34,64.8,107.9,28.9,52.1,2.1,14,21.7,17.1,0.6,2.3,21.6,Sr,4-Jun,1.21993
226,Morris Udeze,New Mexico,MWC,33,79.5,114.9,23.7,60.6,9.1,24.4,8.4,15.2,2.5,1.1,64.2,Sr,8-Jun,0.0275319
227,Madiaw Niang,Radford,BSth,34,42.3,112.5,14.4,54.5,8.9,20.3,5,14,2.8,1.9,24,Sr,10-Jun,1.04786
228,Logan Johnson,Saint Mary's,WCC,34,86,108.4,24.3,48.9,2.1,16.6,21.2,14.5,1.2,2.9,37.9,Sr,2-Jun,3.84395
229,Jairus Hamilton,Western Kentucky,CUSA,31,69.5,102,18.1,52.8,5.6,14.2,9.4,20.5,0.4,1.5,30.7,Sr,8-Jun,-0.602675
230,Caleb Catto,Florida Gulf Coast,ASun,31,79.4,109.5,14.4,54.3,1.3,11.9,18.8,19,0.6,2.2,16,Sr,5-Jun,0.519698
231,Zach Scott,McNeese St.,Slnd,31,73,100.4,20.3,47.6,1.5,11.5,7.4,14.3,0.5,2.9,17.6,Sr,4-Jun,-1.04868
232,Liam Robbins,Vanderbilt,SEC,26,40.1,117.3,31.6,54.3,12.2,20.6,10.4,13.3,13.7,0.8,70.1,Sr,Jul-00,3.38109
233,Jawaun Newton,Southern Illinois,MVC,32,56.9,110.4,13.3,55.4,4.3,14.4,9.8,15.3,1.1,1.9,31.5,Sr,3-Jun,1.63335
234,Shamar Givance,UTEP,CUSA,30,83.5,100,20.5,49.6,1.6,12.8,26.3,25.9,0.7,3.2,49.2,Sr,10-May,1.92639
235,Logan Dye,Samford,SC,28,60.3,108,27.9,58,6.6,17.2,11.5,19.7,3.3,1.7,44.1,Sr,9-Jun,-0.761937
236,Coletrane Washington,Drexel,CAA,30,75.4,100.5,16.5,47.9,1.9,5.6,8.3,12.7,0.4,1.4,12.2,Sr,4-Jun,-0.181412
237,Ithiel Horton,UCF,Amer,34,74.9,102.8,21.8,47.4,4.4,10.2,11.1,14.4,0.2,2.7,12,Sr,5-Jun,1.11796
238,Quan McCluney,Queens,ASun,27,35.1,99.3,19.1,45.1,5,11.4,8.5,15.5,2.7,1.5,25.8,Sr,5-Jun,-1.18737
239,Camren Wynter,Penn St.,B10,37,69,106.3,18.6,54.4,1.8,10.2,13.5,15.8,0.1,1.2,24,Sr,2-Jun,0.298079
240,Kale Catchings,Duke,ACC,10,2.3,94.1,18.8,44.4,14.6,13.5,11.5,9.9,3.3,1.9,33.3,Sr,6-Jun,1.15147
241,Jay Nagle,Idaho St.,BSky,30,68,105.9,11.9,46.2,5.9,13.5,10,14.8,1.2,1.2,23.3,Sr,9-Jun,-0.651373
242,Souleymane Diakite,NJIT,AE,27,49.8,96.6,18.8,48.6,8.2,15.4,13.1,16.8,3.3,1.6,28.1,Sr,9-Jun,-0.462803
243,Kjell de Graaf,NJIT,AE,29,44.1,109.2,16.8,51.6,3.5,12.3,7.7,8.9,2.8,1.4,46.8,Sr,10-Jun,-0.664715
244,Isaiah Burnett,Stonehill,NEC,30,79.6,98.9,23.7,49.6,2.4,14.4,18.1,20.6,1.9,5.1,48.4,Sr,5-Jun,2.17958
245,Ahsan Asadullah,Lipscomb,ASun,30,56.8,86,23.5,46.7,6.4,23.2,23.2,27.9,3.9,1.8,15.2,Sr,10-Jun,2.36749
246,Cameron Parker,Portland St.,BSky,28,85.1,122.4,24.9,55.1,0.9,12.5,35.9,15.7,0.2,1.8,82.2,Sr,2-Jun,0.0903298
247,Aaron Clarke,Stony Brook,CAA,3,5.9,83.7,33.1,37.1,0,10.7,40.3,20.3,0,3.4,29,Sr,1-Jun,-3.29054
248,Cameron Wilbon,Sacramento St.,BSky,30,61.5,100.9,22.6,49.8,7.7,11.1,18.8,20.1,1.5,0.9,30.8,Jr,5-Jun,-1.60358
249,Zac Watson,Longwood,BSth,30,53.7,126.6,15.9,60,9.4,19.8,6.7,15.1,2.9,1.4,76.7,Sr,7-Jun,1.12988
250,Jeremiah Gambrell,Prairie View A&M,SWAC,26,53.9,87.3,23.9,40.9,1.3,7.8,12.6,18.1,0.9,1.2,24.9,Sr,3-Jun,-1.73266
251,Callum McRae,Sacramento St.,BSky,30,70,108.2,26.4,53.6,11.9,27.9,20.9,19.9,3.3,1,29.2,Sr,1-Jul,0.210741
252,Oddyst Walker,Alcorn St.,SWAC,19,32.2,102.1,14.8,47.7,5.7,9.4,5.8,13.4,1.5,3.2,13.9,Sr,2-Jun,0.0946883
253,Trey Woodbury,Utah Valley,WAC,34,77.2,104.5,24.3,53.3,1.4,16.9,30.1,20.4,0.6,1.7,21.4,Sr,4-Jun,1.68237
254,Austin Smellie,Idaho St.,BSky,28,66.6,110.1,13.1,53.6,4.4,11.9,12.4,20.1,0.4,1.8,38.1,Sr,5-Jun,-0.276485
255,Foster Loyer,Davidson,A10,30,84.2,102.7,27.1,45.8,1.3,13.5,27.2,17,0.1,2.8,32.9,Sr,Jun-00,0.811564
256,Brandon Johns Jr.,VCU,A10,34,67.6,102.7,22.2,54.3,7.5,14.9,5.6,20.8,3.3,2.2,54.6,Sr,8-Jun,1.99547
257,Ethan Wright,Colorado,P12,35,38.9,99.6,15.4,49.6,3.1,12.5,9.5,18.5,1.2,2.1,18.4,Sr,3-Jun,1.81502
258,Jaelin Llewellyn,Michigan,B10,8,15.2,92.5,19.3,35.5,1.7,11.9,18.4,13.2,0.5,1.4,45.5,Sr,2-Jun,0.0777945
259,Drew Friberg,Belmont,MVC,31,79.5,124.3,14.1,65.4,2.9,12.4,7,11.6,0.7,1.3,7.9,Sr,7-Jun,-0.865092
260,Max Johns,Duke,ACC,9,1.9,40.2,8.9,0,4.5,12.4,11.4,50.7,0,4.5,0,Sr,4-Jun,3.51866
261,Bryan Penn-Johnson,Cal Poly,BW,31,24.5,93.3,19,63.4,6.8,14.7,2.6,31,4.4,0.8,21.1,Jr,1-Jul,0.862223
262,Spencer Johnson,BYU,WCC,25,56.3,116,16.6,61.2,1.5,13.2,12,17.9,0.5,3.2,24.9,Jr,5-Jun,3.19776
263,Michael Forrest,Florida Atlantic,CUSA,36,49.9,106.8,20.4,50.2,1.9,9.7,13.6,14.7,0.4,1.7,19.3,Sr,1-Jun,1.23195
264,Antonio Daye,Coastal Carolina,SB,22,55,104.1,27.2,47.4,2,14.5,33.3,19.8,0.2,2.3,51.9,Sr,2-Jun,-1.37217
265,Chris Doherty,Northeastern,CAA,24,47.9,108.2,21.4,54.4,9.6,18.1,21.6,21.7,2.9,0.9,32.5,Sr,7-Jun,-0.209362
266,Jamal Bey,Washington,P12,31,62.8,99,15.6,45.4,3.5,10.8,10.1,17.3,1.4,2.4,33.3,Sr,6-Jun,2.08652
267,Trey Jemison,UAB,CUSA,38,61.8,118.9,16.5,57.6,11.7,24.6,3.4,13.8,7.3,1.2,49.4,Sr,11-Jun,2.45876
268,Wynston Tabbs,East Carolina,Amer,13,11,85.7,21,39.8,4.5,7.1,11.7,21,1.5,1.6,18.4,Sr,2-Jun,-1.67563
269,Nathan Mensah,San Diego St.,MWC,38,52.3,108.8,16.8,52.5,12.1,21.7,5.1,17.8,9.8,1.9,55.8,Sr,10-Jun,4.67047
270,Will Richardson,Oregon,P12,33,81.5,104,21.6,50.3,2.3,9.1,27.8,23.7,0.4,2.5,25.4,Sr,5-Jun,1.21239
271,Ed Chang,Idaho St.,BSky,11,7.2,75.5,18.8,39.7,0,10.2,0,11,2.5,2.7,17.2,Jr,8-Jun,-1.27812
272,Christian Anigwe,UC Davis,BW,28,57.1,103.1,25.2,51.4,11.6,14.3,7.9,16.5,5.5,1.1,47.6,Sr,9-Jun,-0.341491
273,George Maslennikov,Canisius,MAAC,26,31,93.2,17.2,51.1,7.4,16.2,7.1,23.6,1.7,0.5,14.4,Sr,10-Jun,-1.62358
274,Alonzo Sule,James Madison,SB,21,29.5,114.1,21,50,13.4,16.6,7.1,12.5,5.5,1.2,45.5,Sr,7-Jun,0.436216
275,Ja'Shon Henry,Bradley,MVC,28,41.7,108.9,24.6,55.9,11.6,14,7.4,13,1.7,2.5,65.5,Sr,6-Jun,0.830803
276,Darius McGhee,Liberty,ASun,33,82.1,114.4,33.6,55.8,1.6,11.3,21.3,10.9,0.6,3.1,20.5,Sr,9-May,1.57753
277,Rasir Bolton,Gonzaga,WCC,36,64.8,115.3,18.3,52.1,0.9,7.4,15.2,12.7,0.5,1.7,29,Sr,3-Jun,0.301788
278,Elijah Parquet,UNLV,MWC,17,32.6,90.1,11.3,40.6,3.5,7.2,6.2,16,3.5,2.1,31.9,Sr,4-Jun,1.31844
279,Nikkei Rutty,Prairie View A&M,SWAC,23,48.1,95.6,10.7,47.7,9.2,15.3,3.6,24,2.7,1.5,75.4,Sr,8-Jun,0.912733
280,Raheem Solomon,Sacred Heart,NEC,32,61.6,91.8,23,42.6,4.6,8.8,6.3,14.9,1.5,2.6,22.8,Sr,3-Jun,-2.05545
281,Marcus Hammond,Notre Dame,ACC,24,47.5,110.3,20.3,56.5,2,10.2,13.2,11.4,1.1,1.2,15,Sr,4-Jun,-0.572523
282,Tyrel Bladen,Rider,MAAC,28,18,123.5,13.6,70.6,11,11.7,7.1,19.1,3.7,1.4,44.1,Sr,10-Jun,0.578234
283,Jalen Pickett,Penn St.,B10,37,89.8,118.7,29.3,55.2,4,19.6,39.3,13.2,1.6,1.6,23,Sr,4-Jun,2.56274
284,Jake Forrester,Saint Louis,A10,32,40.2,105.9,21.7,56.3,10.5,22.4,9.9,20.5,5.9,0.8,42,Sr,9-Jun,1.53262
285,Jerome Hunter,Xavier,BE,37,51.9,119,18.1,57.8,11.9,12.5,10.2,15.1,2,1.1,41,Sr,8-Jun,0.951711
286,Rob Phinisee,Cincinnati,Amer,11,12.7,74.1,10.9,25.9,3.1,10.1,11.8,23.5,1.1,2.6,6.9,Sr,1-Jun,1.81375
287,Damezi Anderson,Detroit,Horz,32,67.5,116.8,15.9,54.6,5.7,12.9,6.4,14.1,1.4,1.4,9.1,Sr,7-Jun,-1.54561
288,Tim Finke,Wright St.,Horz,31,84.9,94.8,16.9,42.7,6.1,12.7,15.9,20.5,1.1,1.9,16.9,Sr,6-Jun,0.1838
289,Deshon Parker,Cleveland St.,Horz,33,76.8,97.7,21.3,40.9,3.9,12.4,22.5,18.7,0.9,2,42.8,Sr,4-Jun,-0.0233532
290,Warren Williams,Hofstra,CAA,29,40.7,113.5,22,62,14.3,12.4,4,19.3,7.1,1.8,57.7,Sr,9-Jun,1.33698
291,Taurus Samuels,Minnesota,B10,28,37.6,84,11,35.3,1.8,9,10,14.1,0.4,1.3,26.7,Sr,1-Jun,-0.248577
292,Markquis Nowell,Kansas St.,B12,36,90.7,111,27.6,48.1,1.2,9.7,42.9,20.4,0.2,3.9,44.6,Sr,8-May,2.86962
293,Kamani Johnson,Arkansas,SEC,27,22.2,112.2,13.2,47.6,18.2,13.4,3.6,14.8,1.9,2.5,88.1,Sr,7-Jun,1.98531
294,Luis Rodriguez,UNLV,MWC,26,62.9,105.7,19,47.3,6.7,16.6,8.1,12.3,0.7,3.1,25.8,Sr,6-Jun,1.21301
295,Amari Kelly,UNC Wilmington,CAA,32,59.1,104.5,19.6,56.9,11.8,16.5,7.1,23.3,5.3,2.2,47.9,Sr,9-Jun,1.69546
296,Carlos Curry,Georgia Southern,SB,29,53.4,105,16.6,54.2,10.7,23.3,1.9,17.4,1.8,0.6,32.4,Sr,11-Jun,-0.588804
297,Tyler Harris,South Florida,Amer,32,79.7,108.5,26.5,50.6,2.2,7.6,21.3,16.9,0.4,1.7,25.9,Sr,9-May,-0.802904
298,Alex Lomax,Memphis,Amer,24,46.8,100.8,15.4,48.6,2.4,10,18.6,23.9,0.4,4.6,27.5,Sr,Jun-00,4.59668
299,Jayden Hardaway,Memphis,Amer,29,34.7,108.9,14.4,51.9,2,4.6,5.5,12.5,1,1.4,19.7,Sr,5-Jun,0.394403
300,Xavier Castaneda,Akron,MAC,29,79.4,121.9,29.4,54.4,2.8,11.8,19,13.5,0.2,1.7,59.1,Sr,1-Jun,0.0526541
301,Michael Durr,UCF,Amer,25,38.1,111,15.9,46.5,12.8,13,7.8,14.4,5.3,0.7,37.4,Sr,Jul-00,1.36341
302,Race Thompson,Indiana,B10,30,49.5,109.2,19.1,52.3,8.5,16.5,7.6,14,4.2,2.4,33,Sr,8-Jun,2.37162
303,Sir'Jabari Rice,Texas,B12,38,62.5,116.1,23.4,55.4,3.3,12.9,14.9,14.7,1.5,2,38.1,Sr,4-Jun,2.35562
304,Warren Washington,Arizona St.,P12,34,62.7,111.3,18,56.3,8.1,19.5,11.8,17.6,7.5,1.1,50.2,Sr,Jul-00,3.10181
305,Jaiden Delaire,San Diego,WCC,10,23.6,101.4,19.5,53,5.4,17.2,8.2,18,3.4,1.4,26.8,Sr,9-Jun,-0.844895
306,Keenan Fitzmorris,Stony Brook,CAA,31,64.7,102.5,21.8,54.1,6.8,10,12.1,19.6,4.5,0.5,41.3,Sr,Jul-00,-1.04095
307,Lukas Kisunas,Denver,Sum,30,58.1,114.9,20.7,66.9,10,17.7,11.2,23.8,2.2,0.6,43.3,Sr,10-Jun,-0.808994
308,Cormac Ryan,Notre Dame,ACC,32,84.4,105.7,21,50.5,2.4,11.8,14.4,12.9,1.3,2.3,22.9,Sr,5-Jun,0.570778
309,DaQuan Smith,Radford,BSth,34,77.1,101.9,24.8,51.4,2,11.4,11.5,18.1,1.2,2,14.6,Jr,1-Jun,-0.544553
310,Jarron Coleman,Ball St.,MAC,28,81.6,103,24.1,46.5,2,14.1,22.7,17,0.7,2.3,26.4,Jr,5-Jun,-0.193106
311,Caleb Fields,Fairfield,MAAC,28,84,103.9,18.8,46.3,1.6,9.2,14.6,13.8,0.4,2.5,29.8,Sr,2-Jun,0.462351
312,Trevon Taylor,Cal Poly,BW,31,74.9,89.7,18.4,46.5,4.3,15.6,8.5,21.3,1.1,1,37,Sr,6-Jun,-0.576921
313,Jordan Phillips,Detroit,Horz,9,18.7,96.7,18.2,43,4.6,13.5,6.8,16.2,1.4,1,28.2,Sr,7-Jun,-2.23377
314,Matt Herasme,New Hampshire,AE,28,82.3,99.4,18.6,45.7,4.6,12.9,11.8,12,1.2,1.4,20,Sr,4-Jun,-0.285794
315,Samir Stewart,Manhattan,MAAC,24,58.3,96.3,25.5,48.4,1.4,4.4,21.3,20.9,0,2.4,27.8,Sr,Jun-00,-2.30863
316,Daniel Schreier,Manhattan,MAAC,14,5.2,94.8,18.6,50,5.8,25.4,6.8,25.7,7.2,0,42.9,Sr,9-Jun,0.528268
317,Christian Hinckson,Binghamton,AE,27,57.3,98,17.4,52.3,5.8,13.9,9.1,24,1.6,1.6,25.8,Sr,6-Jun,-0.858945
318,Elijah Buchanan,Manhattan,MAAC,4,8.8,81.3,28.8,48.6,5.8,14,16.9,31.8,3.2,1.7,31.4,Sr,5-Jun,-2.22627
319,Joey Calcaterra,Connecticut,BE,38,35.3,117.8,18.1,56,3.2,10.2,14.9,17.6,0.4,2.3,14.9,Sr,3-Jun,2.47275
320,Jamari Blackmon,Louisiana Monroe,SB,29,85.4,106.9,20.6,50.8,1.1,10.1,19.7,15.4,0.2,1.9,31,Sr,Jun-00,-0.616219
321,Nevin Zink,Boston University,Pat,29,44.6,101.4,18.7,46,9.5,18.6,7.2,18.6,0.7,1.4,54,Sr,9-Jun,-0.642262
322,Brandon Martin,Massachusetts,A10,29,41.9,80,14.6,32.8,7.7,14.9,8.3,20.8,2.5,1.3,20.2,Sr,5-Jun,-0.276642
323,Bryson Mozone,Georgetown,BE,31,47,102.7,16.7,50.3,3.8,14.8,3.5,13,1.1,1.2,16.6,Sr,6-Jun,-0.935997
324,DJ Burns,North Carolina St.,ACC,34,56.9,107.9,27.8,56.1,8.6,15.2,13.7,17.3,4,1.8,23.3,Sr,9-Jun,1.38857
325,Keyshawn Bryant,South Florida,Amer,25,38.9,98.9,25.1,50.2,8.2,17.7,6,16.5,4.8,2,28.3,Sr,6-Jun,0.228774
326,Joe Bryant Jr.,Norfolk St.,MEAC,28,79.3,114.2,26.9,51.1,1.6,14.7,19,15.2,1,3.3,41.2,Sr,1-Jun,0.341514
327,Deon Stroud,Eastern Washington,BSky,32,36.7,89.8,20.3,44.1,3,9.7,9.6,16,1.5,1.3,16,Sr,5-Jun,-1.4224
328,Ty Brewer,UAB,CUSA,37,47.8,116.4,17.3,53,9.9,12.6,4,12.2,2.2,2.3,16.6,Sr,7-Jun,0.99991
329,Parker Edwards,LSU,SEC,2,0.6,179.4,12.3,100,0,0,0,0,0,0,0,Sr,2-Jun,0.364009
330,Ethan Igbanugo,Cal St. Northridge,BW,30,66.6,93.2,14.8,47.9,0.9,9,13.7,20.6,0.5,1.3,20.7,Sr,2-Jun,-1.60597
331,Aaron Fiegen,South Dakota St.,Sum,8,1.2,133.2,9.1,66.7,0,7.9,0,0,7.7,0,0,Jr,7-Jun,0.040256
332,Aanen Moody,Montana,BSky,27,77.3,115.4,22.8,56.2,1.6,11.4,11.6,12.4,0.1,1.5,31,Sr,3-Jun,-1.42811
333,Blake Hinson,Pittsburgh,ACC,36,79.2,109.9,23.2,54.3,5.3,16,7.7,13.4,1.9,1.2,31.7,Jr,7-Jun,0.0110463
334,KJ Buffen,UAB,CUSA,38,71,110.7,19.4,50.3,10.4,14.6,9.1,17.6,2.5,2,41,Sr,8-Jun,1.38089
335,Franco Miller Jr.,Florida Gulf Coast,ASun,27,22.7,73.6,17.7,34.4,4.1,17.5,10.9,26.5,0.4,1.5,21.9,Sr,3-Jun,-1.37363
336,Tykei Greene,Kansas St.,B12,32,23.1,95,15.9,46.9,10.5,11.1,4.8,13.7,1.3,2,35.8,Sr,4-Jun,1.2598
337,KC Hankton,Chattanooga,SC,24,24.8,111.6,16.9,57,5.5,19.8,9.9,16.2,1.1,1.6,17.4,Sr,7-Jun,-0.169738
338,Brendan Adams,George Washington,A10,31,92.7,114,22.3,56,2.5,9.8,15.5,16.2,0.6,1,31.9,Sr,4-Jun,-2.19685
339,Michael Barber,Mississippi Valley St.,SWAC,30,33.7,89.2,22.1,45.4,7.8,17.9,11.5,22.7,4.1,2.3,31.5,Sr,8-Jun,-0.688254
340,Demarius Jacobs,Ball St.,MAC,30,80.1,123.8,17.5,63.1,2.4,11.1,19.3,19.3,3.3,2.3,46.8,Sr,2-Jun,1.62468
341,Jonathan Tchamwa Tchatchoua,Baylor,B12,12,16.3,110.2,14.6,54.3,8.6,22.7,4.9,21.7,2.1,1.1,28.3,Sr,8-Jun,1.0445
342,Fred Thatch Jr.,Saint Louis,A10,13,20.9,108.7,17,50.8,7.5,14,13.5,13.9,1.2,2.8,34.8,Jr,3-Jun,2.62641
343,Jahbril Price Noel,Wagner,NEC,26,50.8,88.9,17.7,46.7,1.9,12.1,11.3,26.2,0.3,0.7,11.7,Sr,7-Jun,-1.4703
344,Ajare Sanni,UC Santa Barbara,BW,24,31.8,93.6,21.7,46.4,1.6,12.3,10.1,16.1,0,1.9,24.8,Sr,3-Jun,-1.08167
345,Jimmy Nichols,Coastal Carolina,SB,28,48.4,97.3,20.2,46.8,7.4,11.1,8.2,21.8,4.6,1.3,26.1,Sr,8-Jun,-1.39744
346,DeShaun Wade,Longwood,BSth,29,75.3,105.5,17.1,50.2,2.5,12,10.7,18.2,0.6,1.4,30.3,Sr,2-Jun,-0.214215
347,Joe Kasperzyk,Niagara,MAAC,27,35.7,82.4,23.6,41.5,3.1,10.3,6.8,26.1,0.8,2.8,34.7,Sr,3-Jun,-1.25303
348,Dibaji Walker,Appalachian St.,SB,26,35.7,104.1,17.9,53.9,3.3,17.8,3.6,14.6,1.9,1,25,Sr,9-Jun,0.241656
349,Jayden Gardner,Virginia,ACC,33,65.5,108,24.8,51,9.5,18.3,6.4,9.2,2.2,2.1,35.4,Sr,6-Jun,1.11803
